date,game_pk,status,team,opp,home,team_runs,opp_runs,player_id,player,pos,bat_slot,bat_starter,kind,pa,ab,h,2b,3b,hr,r,rbi,bb,hbp,sb,k,ip,er,win,qs,started,ud_pts
2026-09-24,823326,Final,STL,PIT,0,1,2,691023,Jordan Walker,RF,4,1,H,4,3,0,0,0,0,0,0,1,0,0,2,,,,,,3
2026-09-24,823326,Final,STL,PIT,0,1,2,701675,Nathan Church,CF,8,1,H,3,3,1,0,0,0,0,0,0,0,0,0,,,,,,3
2026-09-24,823326,Final,STL,PIT,0,1,2,681517,Kyle Leahy,P,,0,P,,,3,,,0,1,,0,0,,3,2.0,1,0,0,1,4.0
2026-09-24,823326,Final,STL,PIT,0,1,2,665877,José Fermín,PH,6,0,H,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-09-24,823326,Final,STL,PIT,0,1,2,700669,Gordon Graceffo,P,,0,P,,,0,,,0,0,,0,0,,1,0.67,0,0,0,0,1.67
2026-09-24,823326,Final,STL,PIT,0,1,2,802139,JJ Wetherholt,2B,1,1,H,4,4,2,1,0,0,0,0,0,0,0,0,,,,,,9
2026-09-24,823326,Final,STL,PIT,0,1,2,676475,Alec Burleson,1B,3,1,H,4,4,1,0,0,1,1,1,0,0,0,1,,,,,,14
2026-09-24,823326,Final,STL,PIT,0,1,2,695336,Thomas Saggese,3B,7,1,H,4,3,0,0,0,0,0,0,0,1,0,2,,,,,,3
2026-09-24,823326,Final,STL,PIT,0,1,2,592773,Ryne Stanek,P,,0,P,,,0,,,0,1,,2,0,,0,1.0,0,0,0,0,1.0
2026-09-24,823326,Final,STL,PIT,0,1,2,687309,Cooper Hjerpe,P,,0,P,,,3,,,0,0,,3,0,,3,3.33,0,0,0,0,6.33
2026-09-24,823326,Final,STL,PIT,0,1,2,802408,Brycen Mautz,P,,0,P,,,1,,,0,0,,0,0,,1,1.0,0,0,0,0,2.0
2026-09-24,823326,Final,STL,PIT,0,1,2,699024,Leo Bernal,DH,5,1,H,4,4,0,0,0,0,0,0,0,0,0,3,,,,,,0
2026-09-24,823326,Final,STL,PIT,0,1,2,691026,Masyn Winn,SS,9,1,H,3,3,0,0,0,0,0,0,0,0,0,2,,,,,,0
2026-09-24,823326,Final,STL,PIT,0,1,2,671056,Iván Herrera,C,2,1,H,4,4,1,0,0,0,0,0,0,0,0,2,,,,,,3
2026-09-24,824059,Final,KC,CWS,1,1,9,695600,Carter Jensen,C,1,1,H,4,4,0,0,0,0,0,0,0,0,0,2,,,,,,0
2026-09-24,824059,Final,KC,CWS,1,1,9,621016,Jose Cuas,P,,0,P,,,1,,,0,1,,3,0,,2,2.0,1,0,0,0,3.0
2026-09-24,824059,Final,KC,CWS,1,1,9,686555,Isaac Collins,LF,9,1,H,3,3,0,0,0,0,0,0,0,0,0,2,,,,,,0
2026-09-24,824059,Final,KC,CWS,1,1,9,521692,Salvador Perez,DH,4,1,H,4,3,1,0,0,1,1,1,1,0,0,1,,,,,,17
2026-09-24,824059,Final,KC,CWS,1,1,9,676510,Nolan Hoffman,P,,0,P,,,1,,,0,0,,0,1,,1,1.0,0,0,0,0,2.0
2026-09-24,824059,Final,KC,CWS,1,1,9,679845,Nick Loftin,3B,6,1,H,4,4,1,1,0,0,0,0,0,0,0,2,,,,,,6
2026-09-24,824059,Final,KC,CWS,1,1,9,670231,John Rave,RF,7,1,H,4,4,2,1,0,0,0,0,0,0,0,1,,,,,,9
2026-09-24,824059,Final,KC,CWS,1,1,9,702352,Spencer Bivens,P,,0,P,,,1,,,0,0,,0,0,,4,2.0,0,0,0,0,6.0
2026-09-24,824059,Final,KC,CWS,1,1,9,686681,Michael Massey,2B,5,1,H,4,4,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-09-24,824059,Final,KC,CWS,1,1,9,686469,Vinnie Pasquantino,1B,3,1,H,4,4,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-09-24,824059,Final,KC,CWS,1,1,9,664728,Kyle Isbel,CF,8,1,H,3,3,2,0,0,0,0,0,0,0,0,1,,,,,,6
2026-09-24,824059,Final,KC,CWS,1,1,9,656638,Alex Lange,P,,0,P,,,2,,,1,2,,2,0,,1,1.0,2,0,0,0,0.0
2026-09-24,824059,Final,KC,CWS,1,1,9,677976,Randy Dobnak,P,,0,P,,,6,,,0,6,,1,1,,1,1.33,4,0,0,1,-1.67
2026-09-24,824059,Final,KC,CWS,1,1,9,543238,Anthony Gose,P,,0,P,,,1,,,0,0,,0,0,,3,1.67,0,0,0,0,4.67
2026-09-24,824059,Final,KC,CWS,1,1,9,677951,Bobby Witt Jr.,SS,2,1,H,4,4,1,1,0,0,0,0,0,0,0,0,,,,,,6
2026-09-24,824059,Final,CWS,KC,0,9,1,671976,Tristan Peters,LF,6,1,H,5,5,1,0,0,0,0,2,0,0,0,1,,,,,,7
2026-09-24,824059,Final,CWS,KC,0,9,1,682668,Luisangel Acuña,SS,8,0,H,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-09-24,824059,Final,CWS,KC,0,9,1,623211,Huascar Brazobán,P,,0,P,,,1,,,0,0,,0,0,,2,1.0,0,0,0,0,3.0
2026-09-24,824059,Final,CWS,KC,0,9,1,689818,David Sandlin,P,,0,P,,,5,,,1,1,,0,0,,7,6.0,1,1,1,1,17.0
2026-09-24,824059,Final,CWS,KC,0,9,1,808959,Munetaka Murakami,1B,4,1,H,5,4,1,0,0,0,0,1,1,0,0,2,,,,,,8
2026-09-24,824059,Final,CWS,KC,0,9,1,805367,Chase Meidroth,2B,7,1,H,3,3,2,1,0,0,0,0,0,0,0,1,,,,,,9
2026-09-24,824059,Final,CWS,KC,0,9,1,691019,Kyle Teel,C,2,1,H,6,2,2,0,0,1,3,1,1,2,0,0,,,,,,30
2026-09-24,824059,Final,CWS,KC,0,9,1,695657,Colson Montgomery,SS,8,1,H,4,4,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-09-24,824059,Final,CWS,KC,0,9,1,670950,Trevor Richards,P,,0,P,,,1,,,0,0,,1,0,,0,1.0,0,0,0,0,1.0
2026-09-24,824059,Final,CWS,KC,0,9,1,695731,Braden Montgomery,RF,9,1,H,5,5,2,1,0,0,1,0,0,0,0,1,,,,,,11
2026-09-24,824059,Final,CWS,KC,0,9,1,643217,Andrew Benintendi,DH,5,1,H,5,2,0,0,0,0,0,2,2,0,0,2,,,,,,10
2026-09-24,824059,Final,CWS,KC,0,9,1,686668,Brenton Doyle,CF,7,0,H,2,2,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-09-24,824059,Final,CWS,KC,0,9,1,803011,Sam Antonacci,2B,1,1,H,6,5,2,0,0,0,3,0,1,0,0,0,,,,,,15
2026-09-24,824059,Final,CWS,KC,0,9,1,678246,Miguel Vargas,3B,3,1,H,6,5,2,0,0,0,2,2,1,0,1,3,,,,,,21
2026-09-24,824059,Final,CWS,KC,0,9,1,699823,Tyler Davis,P,,0,P,,,0,,,0,0,,0,0,,1,1.0,0,0,0,0,2.0
2026-09-24,824623,Final,CHC,MIA,1,2,1,694037,Daniel Palencia,P,,0,P,,,0,,,0,0,,1,0,,0,1.0,0,0,0,0,1.0
2026-09-24,824623,Final,CHC,MIA,1,2,1,624424,Michael Conforto,DH,4,1,H,4,3,0,0,0,0,0,0,1,0,0,0,,,,,,3
2026-09-24,824623,Final,CHC,MIA,1,2,1,664023,Ian Happ,LF,5,1,H,4,3,1,0,1,0,1,0,1,0,0,0,,,,,,13
2026-09-24,824623,Final,CHC,MIA,1,2,1,699393,Pedro Ramírez,3B,7,1,H,4,3,1,0,0,0,0,0,1,0,2,1,,,,,,14
2026-09-24,824623,Final,CHC,MIA,1,2,1,683737,Michael Busch,1B,3,1,H,4,4,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-09-24,824623,Final,CHC,MIA,1,2,1,608348,Carson Kelly,C,8,1,H,3,3,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-09-24,824623,Final,CHC,MIA,1,2,1,691718,Pete Crow-Armstrong,CF,1,1,H,4,3,1,0,0,0,0,0,1,0,1,1,,,,,,10
2026-09-24,824623,Final,CHC,MIA,1,2,1,673548,Seiya Suzuki,RF,2,1,H,4,3,2,0,0,1,1,1,1,0,0,1,,,,,,20
2026-09-24,824623,Final,CHC,MIA,1,2,1,666171,Ryan Zeferjahn,P,,0,P,,,0,,,0,0,,0,0,,0,1.0,0,0,0,0,1.0
2026-09-24,824623,Final,CHC,MIA,1,2,1,571510,Matthew Boyd,P,,0,P,,,5,,,0,1,,2,0,,3,7.0,1,1,1,1,14.0
2026-09-24,824623,Final,CHC,MIA,1,2,1,621020,Dansby Swanson,SS,9,1,H,3,3,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-09-24,824623,Final,CHC,MIA,1,2,1,663538,Nico Hoerner,2B,6,1,H,4,4,1,0,0,0,0,1,0,0,1,0,,,,,,9
2026-09-24,824623,Final,MIA,CHC,0,1,2,667652,Jack Ralston,P,,0,P,,,3,,,1,2,,0,0,,2,1.33,2,0,0,0,1.33
2026-09-24,824623,Final,MIA,CHC,0,1,2,694795,Josh Ekness,P,,0,P,,,0,,,0,0,,1,0,,0,1.67,0,0,0,0,1.67
2026-09-24,824623,Final,MIA,CHC,0,1,2,665052,Griffin Conine,PH,7,0,H,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-09-24,824623,Final,MIA,CHC,0,1,2,681715,Heriberto Hernández,LF,2,1,H,4,4,0,0,0,0,0,0,0,0,1,1,,,,,,4
2026-09-24,824623,Final,MIA,CHC,0,1,2,680767,Victor Vodnik,P,,0,P,,,0,,,0,0,,0,0,,1,1.0,0,0,0,0,2.0
2026-09-24,824623,Final,MIA,CHC,0,1,2,663969,Tyler Phillips,P,,0,P,,,3,,,0,0,,4,0,,2,4.0,0,0,0,1,6.0
2026-09-24,824623,Final,MIA,CHC,0,1,2,665923,Esteury Ruiz,RF,6,1,H,3,2,0,0,0,0,0,0,1,0,0,0,,,,,,3
2026-09-24,824623,Final,MIA,CHC,0,1,2,691858,Jared Serna,2B,8,1,H,3,3,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-09-24,824623,Final,MIA,CHC,0,1,2,805300,Jakob Marsee,CF,3,1,H,4,3,1,0,0,0,0,1,1,0,0,0,,,,,,8
2026-09-24,824623,Final,MIA,CHC,0,1,2,691594,Javier Sanoja,3B,4,1,H,4,4,1,0,0,0,0,0,0,0,0,0,,,,,,3
2026-09-24,824623,Final,MIA,CHC,0,1,2,691277,Deyvison De Los Santos,1B,7,1,H,3,3,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-09-24,824623,Final,MIA,CHC,0,1,2,669065,Kyle Stowers,PH,6,0,H,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-09-24,824623,Final,MIA,CHC,0,1,2,682663,Agustín Ramírez,DH,5,1,H,4,4,1,0,0,0,0,0,0,0,0,1,,,,,,3
2026-09-24,824623,Final,MIA,CHC,0,1,2,640459,Brian Navarreto,C,9,1,H,3,3,1,1,0,0,1,0,0,0,0,1,,,,,,8
2026-09-24,824623,Final,MIA,CHC,0,1,2,672640,Otto Lopez,SS,1,1,H,4,3,1,0,0,0,0,0,1,0,0,0,,,,,,6
2026-09-24,822842,Final,TEX,NYM,1,3,1,694497,Evan Carter,CF,1,0,H,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,3
2026-09-24,822842,Final,TEX,NYM,1,3,1,694671,Wyatt Langford,LF,6,1,H,3,3,2,0,0,0,0,0,0,0,0,1,,,,,,6
2026-09-24,822842,Final,TEX,NYM,1,3,1,677958,Kumar Rocker,P,,0,P,,,3,,,0,1,,2,0,,4,5.0,1,1,0,1,10.0
2026-09-24,822842,Final,TEX,NYM,1,3,1,669394,Jake Burger,1B,4,1,H,4,4,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-09-24,822842,Final,TEX,NYM,1,3,1,641302,Tyler Alexander,P,,0,P,,,1,,,0,0,,0,0,,0,1.0,0,0,0,0,1.0
2026-09-24,822842,Final,TEX,NYM,1,3,1,681217,Chase Silseth,P,,0,P,,,0,,,0,0,,0,0,,2,1.0,0,0,0,0,3.0
2026-09-24,822842,Final,TEX,NYM,1,3,1,608369,Corey Seager,SS,2,1,H,4,4,1,0,0,1,1,1,0,0,0,2,,,,,,14
2026-09-24,822842,Final,TEX,NYM,1,3,1,676395,Robert Garcia,P,,0,P,,,0,,,0,0,,0,0,,0,1.0,0,0,0,0,1.0
2026-09-24,822842,Final,TEX,NYM,1,3,1,673962,Josh Jung,3B,3,1,H,4,3,3,1,0,1,1,2,1,0,0,0,,,,,,28
2026-09-24,822842,Final,TEX,NYM,1,3,1,679822,Justin Foscue,2B,1,1,H,3,3,1,0,0,0,1,0,0,0,0,0,,,,,,5
2026-09-24,822842,Final,TEX,NYM,1,3,1,677649,Ezequiel Duran,3B,7,1,H,3,3,0,0,0,0,0,0,0,0,0,2,,,,,,0
2026-09-24,822842,Final,TEX,NYM,1,3,1,607043,Brandon Nimmo,RF,5,1,H,3,2,0,0,0,0,0,0,1,0,0,1,,,,,,3
2026-09-24,822842,Final,TEX,NYM,1,3,1,643376,Danny Jansen,DH,9,1,H,3,3,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-09-24,822842,Final,TEX,NYM,1,3,1,553869,Elias Díaz,C,8,1,H,3,3,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-09-24,822842,Final,TEX,NYM,1,3,1,656756,Jordan Montgomery,P,,0,P,,,0,,,0,0,,0,0,,1,1.0,0,0,0,0,2.0
2026-09-24,822842,Final,NYM,TEX,0,1,3,620443,Luis Torrens,C,8,1,H,3,3,0,0,0,0,0,0,0,0,0,2,,,,,,0
2026-09-24,822842,Final,NYM,TEX,0,1,3,666182,Bo Bichette,3B,3,1,H,4,4,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-09-24,822842,Final,NYM,TEX,0,1,3,681810,Austin Warren,P,,0,P,,,0,,,0,0,,0,0,,2,1.33,0,0,0,0,3.33
2026-09-24,822842,Final,NYM,TEX,0,1,3,683146,Brett Baty,1B,5,1,H,3,3,1,0,0,0,0,0,0,0,0,0,,,,,,3
2026-09-24,822842,Final,NYM,TEX,0,1,3,642376,Jefry Yan,P,,0,P,,,2,,,1,1,,1,0,,1,0.67,1,0,0,0,0.67
2026-09-24,822842,Final,NYM,TEX,0,1,3,701807,Carson Benge,RF,4,1,H,4,4,1,0,0,0,0,1,0,0,0,1,,,,,,5
2026-09-24,822842,Final,NYM,TEX,0,1,3,674073,Jack Weisenburger,P,,0,P,,,1,,,0,0,,1,0,,1,1.0,0,0,0,0,2.0
2026-09-24,822842,Final,NYM,TEX,0,1,3,703492,Nick Morabito,LF,9,1,H,3,3,1,1,0,0,0,0,0,0,0,2,,,,,,6
2026-09-24,822842,Final,NYM,TEX,0,1,3,543760,Marcus Semien,2B,6,1,H,3,2,0,0,0,0,0,0,1,0,0,1,,,,,,3
2026-09-24,822842,Final,NYM,TEX,0,1,3,596019,Francisco Lindor,SS,1,1,H,4,4,1,1,0,0,1,0,0,0,0,1,,,,,,8
2026-09-24,822842,Final,NYM,TEX,0,1,3,665742,Juan Soto,DH,2,1,H,4,3,0,0,0,0,0,0,1,0,0,0,,,,,,3
2026-09-24,822842,Final,NYM,TEX,0,1,3,804267,Zac Thornton,P,,0,P,,,4,,,1,2,,1,0,,4,5.0,2,0,0,1,7.0
2026-09-24,822842,Final,NYM,TEX,0,1,3,805999,A.J. Ewing,CF,7,1,H,3,3,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-09-24,824298,Final,COL,AZ,1,8,12,691182,Adael Amador,2B,2,0,H,2,2,1,1,0,0,1,0,0,0,0,0,,,,,,8
2026-09-24,824298,Final,COL,AZ,1,8,12,623474,Jimmy Herget,P,,0,P,,,4,,,1,2,,1,0,,4,2.67,2,0,0,0,4.67
2026-09-24,824298,Final,COL,AZ,1,8,12,664983,Jake McCarthy,LF,1,1,H,3,3,1,0,0,0,0,0,0,0,0,0,,,,,,3
2026-09-24,824298,Final,COL,AZ,1,8,12,690924,Braxton Fulford,C,7,0,H,2,2,1,0,0,0,0,0,0,0,0,1,,,,,,3
2026-09-24,824298,Final,COL,AZ,1,8,12,694249,Cole Carrigg,CF,5,1,H,5,5,4,0,0,1,1,3,0,0,0,0,,,,,,27
2026-09-24,824298,Final,COL,AZ,1,8,12,675848,Juan Mejia,P,,0,P,,,0,,,0,0,,0,0,,1,1.0,0,0,0,0,2.0
2026-09-24,824298,Final,COL,AZ,1,8,12,696100,Hunter Goodman,DH,3,1,H,5,5,1,0,0,0,1,1,0,0,0,0,,,,,,7
2026-09-24,824298,Final,COL,AZ,1,8,12,687597,Jordan Beck,RF,8,1,H,5,5,1,0,0,0,0,0,0,0,0,4,,,,,,3
2026-09-24,824298,Final,COL,AZ,1,8,12,685299,Tanner Gordon,P,,0,P,,,12,,,2,10,,4,0,,1,3.33,10,0,0,1,-5.67
2026-09-24,824298,Final,COL,AZ,1,8,12,664954,Brett Sullivan,C,7,1,H,3,3,0,0,0,0,0,1,0,0,0,0,,,,,,2
2026-09-24,824298,Final,COL,AZ,1,8,12,678662,Ezequiel Tovar,SS,9,1,H,5,5,0,0,0,0,0,0,0,0,0,2,,,,,,0
2026-09-24,824298,Final,COL,AZ,1,8,12,681198,TJ Rumfield,1B,4,1,H,5,4,2,1,0,0,2,1,1,0,0,0,,,,,,18
2026-09-24,824298,Final,COL,AZ,1,8,12,681393,Connor Norby,2B,2,1,H,3,3,2,1,0,0,0,0,0,0,0,0,,,,,,9
2026-09-24,824298,Final,COL,AZ,1,8,12,605447,Jordan Romano,P,,0,P,,,1,,,0,0,,0,0,,1,1.0,0,0,0,0,2.0
2026-09-24,824298,Final,COL,AZ,1,8,12,691728,Zac Veen,LF,1,0,H,2,2,2,1,0,1,2,1,0,0,0,0,,,,,,22
2026-09-24,824298,Final,COL,AZ,1,8,12,693308,Nick Frasso,P,,0,P,,,1,,,0,0,,0,0,,0,1.0,0,0,0,0,1.0
2026-09-24,824298,Final,COL,AZ,1,8,12,691720,Kyle Karros,3B,6,1,H,5,5,2,0,0,1,1,1,0,0,0,1,,,,,,17
2026-09-24,824298,Final,AZ,COL,0,12,8,593958,Eduardo Rodriguez,P,,0,P,,,9,,,1,2,,0,0,,3,6.0,2,1,1,1,12.0
2026-09-24,824298,Final,AZ,COL,0,12,8,694374,Tim Tawa,1B,9,1,H,5,5,0,0,0,0,0,0,0,0,0,2,,,,,,0
2026-09-24,824298,Final,AZ,COL,0,12,8,571448,Nolan Arenado,3B,6,1,H,5,5,3,0,0,1,1,3,0,0,0,1,,,,,,24
2026-09-24,824298,Final,AZ,COL,0,12,8,663457,Lars Nootbaar,RF,1,1,H,6,6,3,0,0,0,2,0,0,0,0,0,,,,,,13
2026-09-24,824298,Final,AZ,COL,0,12,8,814439,Ryan Waldschmidt,LF,2,0,H,2,2,1,0,1,0,0,0,0,0,0,1,,,,,,8
2026-09-24,824298,Final,AZ,COL,0,12,8,656464,Kevin Ginkel,P,,0,P,,,0,,,0,0,,0,0,,3,1.0,0,0,0,0,4.0
2026-09-24,824298,Final,AZ,COL,0,12,8,606466,Ketel Marte,2B,2,1,H,4,2,1,1,0,0,2,1,2,0,0,0,,,,,,18
2026-09-24,824298,Final,AZ,COL,0,12,8,545121,Ildemaro Vargas,2B,7,0,H,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-09-24,824298,Final,AZ,COL,0,12,8,672695,Geraldo Perdomo,SS,4,1,H,6,5,3,0,1,0,3,1,1,0,0,1,,,,,,25
2026-09-24,824298,Final,AZ,COL,0,12,8,699912,Jose Fernandez,3B,5,0,H,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,3
2026-09-24,824298,Final,AZ,COL,0,12,8,672515,Gabriel Moreno,DH,3,1,H,6,6,1,0,0,1,1,3,0,0,0,1,,,,,,18
2026-09-24,824298,Final,AZ,COL,0,12,8,642701,Dennis Santana,P,,0,P,,,4,,,1,4,,1,0,,1,1.0,4,0,0,0,-2.0
2026-09-24,824298,Final,AZ,COL,0,12,8,682998,Corbin Carroll,RF,7,1,H,4,3,1,0,0,0,0,0,1,0,0,1,,,,,,6
2026-09-24,824298,Final,AZ,COL,0,12,8,664199,Taylor Clarke,P,,0,P,,,4,,,1,2,,0,0,,1,1.0,2,0,0,0,0.0
2026-09-24,824298,Final,AZ,COL,0,12,8,543510,James McCann,C,8,1,H,5,5,2,0,0,1,1,2,0,0,0,0,,,,,,19
2026-09-24,824298,Final,AZ,COL,0,12,8,656976,Pavin Smith,1B,5,1,H,4,3,2,1,0,0,2,2,1,0,0,0,,,,,,20
2026-09-24,823411,Final,PHI,MIL,1,1,5,669016,Brandon Marsh,PH,9,0,H,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-09-24,823411,Final,PHI,MIL,1,1,5,621237,José Alvarado,P,,0,P,,,2,,,0,3,,1,0,,0,0.33,3,0,0,0,-2.67
2026-09-24,823411,Final,PHI,MIL,1,1,5,702222,Justin Crawford,CF,9,1,H,2,2,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-09-24,823411,Final,PHI,MIL,1,1,5,650559,Bryan De La Cruz,LF,6,1,H,4,3,0,0,0,0,0,0,1,0,0,1,,,,,,3
2026-09-24,823411,Final,PHI,MIL,1,1,5,547180,Bryce Harper,RF,3,1,H,4,4,2,0,0,0,0,1,0,0,0,0,,,,,,8
2026-09-24,823411,Final,PHI,MIL,1,1,5,592663,J.T. Realmuto,C,8,1,H,4,3,0,0,0,0,0,0,1,0,0,1,,,,,,3
2026-09-24,823411,Final,PHI,MIL,1,1,5,624641,Edmundo Sosa,3B,4,0,H,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-09-24,823411,Final,PHI,MIL,1,1,5,664761,Alec Bohm,1B,5,1,H,4,3,0,0,0,0,0,0,1,0,0,1,,,,,,3
2026-09-24,823411,Final,PHI,MIL,1,1,5,663767,Chase Shugart,P,,0,P,,,2,,,0,0,,0,0,,1,0.67,0,0,0,0,1.67
2026-09-24,823411,Final,PHI,MIL,1,1,5,641835,Tim Mayza,P,,0,P,,,2,,,1,1,,0,0,,0,1.0,1,0,0,0,0.0
2026-09-24,823411,Final,PHI,MIL,1,1,5,681082,Bryson Stott,2B,7,1,H,4,3,0,0,0,0,0,0,1,0,0,1,,,,,,3
2026-09-24,823411,Final,PHI,MIL,1,1,5,656941,Kyle Schwarber,DH,1,1,H,4,4,2,1,0,0,1,0,0,0,0,0,,,,,,11
2026-09-24,823411,Final,PHI,MIL,1,1,5,686934,Alex McFarlane,P,,0,P,,,0,,,0,0,,2,0,,3,1.0,0,0,0,0,4.0
2026-09-24,823411,Final,PHI,MIL,1,1,5,650333,Luis Arraez,2B,4,1,H,3,3,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-09-24,823411,Final,PHI,MIL,1,1,5,607208,Trea Turner,SS,2,1,H,4,4,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-09-24,823411,Final,PHI,MIL,1,1,5,656537,Derek Hill,CF,9,0,H,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-09-24,823411,Final,PHI,MIL,1,1,5,691725,Andrew Painter,P,,0,P,,,5,,,0,1,,3,0,,8,6.0,1,0,1,1,16.0
2026-09-24,823411,Final,MIL,PHI,0,5,1,694477,Chad Patrick,P,,0,P,,,0,,,0,0,,1,0,,0,1.33,0,0,0,0,1.33
2026-09-24,823411,Final,MIL,PHI,0,5,1,806198,Cooper Pratt,SS,7,1,H,4,3,2,0,0,0,0,1,1,0,1,0,,,,,,15
2026-09-24,823411,Final,MIL,PHI,0,5,1,687401,Joey Ortiz,3B,9,1,H,4,4,1,0,0,0,0,1,0,0,0,2,,,,,,5
2026-09-24,823411,Final,MIL,PHI,0,5,1,694192,Jackson Chourio,DH,3,0,H,2,1,1,0,0,1,2,1,1,0,1,0,,,,,,23
2026-09-24,823411,Final,MIL,PHI,0,5,1,641343,Jake Bauers,1B,4,1,H,5,5,2,1,0,0,1,1,0,0,0,2,,,,,,13
2026-09-24,823411,Final,MIL,PHI,0,5,1,686217,Sal Frelick,LF,8,1,H,4,2,1,1,0,0,0,1,2,0,0,0,,,,,,14
2026-09-24,823411,Final,MIL,PHI,0,5,1,668941,JoJo Romero,P,,0,P,,,1,,,0,0,,0,0,,1,1.33,0,1,0,0,4.33
2026-09-24,823411,Final,MIL,PHI,0,5,1,675660,Shane Drohan,P,,0,P,,,3,,,0,1,,2,0,,2,2.67,1,0,0,1,3.67
2026-09-24,823411,Final,MIL,PHI,0,5,1,676879,Aaron Ashby,P,,0,P,,,0,,,0,0,,0,0,,2,2.0,0,0,0,0,4.0
2026-09-24,823411,Final,MIL,PHI,0,5,1,669003,Garrett Mitchell,CF,1,1,H,5,5,1,0,0,0,0,0,0,0,0,4,,,,,,3
