date,game_pk,status,team,opp,home,team_runs,opp_runs,player_id,player,pos,bat_slot,bat_starter,kind,pa,ab,h,2b,3b,hr,r,rbi,bb,hbp,sb,k,ip,er,win,qs,started,ud_pts
2026-07-10,824252,Final,PHI,DET,0,2,10,656537,Derek Hill,CF,8,1,H,4,4,3,0,0,1,1,2,0,0,0,1,,,,,,22
2026-07-10,822709,Final,WSH,NYY,1,3,5,682928,CJ Abrams,SS,4,1,H,4,4,1,1,0,0,0,0,0,0,0,1,,,,,,6
2026-07-10,822709,Final,WSH,NYY,1,3,5,683083,Nasim Nuñez,2B,7,1,H,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-07-10,822709,Final,WSH,NYY,1,3,5,665953,Andrés Chaparro,DH,6,1,H,2,2,1,0,0,0,0,0,0,0,0,0,,,,,,3
2026-07-10,822709,Final,WSH,NYY,1,3,5,640454,Matt Krook,P,,0,P,,,2,,,1,2,,0,0,,0,0.33,2,0,0,0,-1.67
2026-07-10,822709,Final,WSH,NYY,1,3,5,687223,Carson Palmquist,P,,0,P,,,3,,,1,1,,0,0,,4,3.0,1,0,0,1,6.0
2026-07-10,822709,Final,WSH,NYY,1,3,5,678391,Jorbit Vivas,2B,7,0,H,2,2,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-07-10,822709,Final,WSH,NYY,1,3,5,686611,Dylan Crews,LF,3,1,H,4,4,0,0,0,0,0,0,0,0,0,2,,,,,,0
2026-07-10,822709,Final,WSH,NYY,1,3,5,690925,Clayton Beeter,P,,0,P,,,0,,,0,0,,0,0,,1,0.33,0,0,0,0,1.33
2026-07-10,822709,Final,WSH,NYY,1,3,5,678554,Curtis Mead,3B,2,1,H,4,4,1,0,0,0,0,0,0,0,0,1,,,,,,3
2026-07-10,822709,Final,WSH,NYY,1,3,5,695734,Daylen Lile,DH,6,0,H,2,1,0,0,0,0,0,0,0,1,1,1,,,,,,7
2026-07-10,822709,Final,WSH,NYY,1,3,5,695578,James Wood,RF,1,1,H,5,5,3,1,0,1,2,1,0,0,0,0,,,,,,25
2026-07-10,822709,Final,WSH,NYY,1,3,5,696285,Jacob Young,CF,5,1,H,4,4,1,0,0,0,0,0,0,0,1,0,,,,,,7
2026-07-10,822709,Final,WSH,NYY,1,3,5,664875,Justin Lawrence,P,,0,P,,,2,,,1,1,,2,0,,1,0.67,1,0,0,0,0.67
2026-07-10,822709,Final,WSH,NYY,1,3,5,641793,Zack Littell,P,,0,P,,,5,,,1,1,,0,0,,5,4.0,1,0,0,0,8.0
2026-07-10,822709,Final,WSH,NYY,1,3,5,660688,Keibert Ruiz,C,9,1,H,4,4,1,0,0,1,1,1,0,0,0,1,,,,,,14
2026-07-10,822709,Final,WSH,NYY,1,3,5,676680,Tom Cosgrove,P,,0,P,,,1,,,0,0,,1,0,,0,0.67,0,0,0,0,0.67
2026-07-10,822709,Final,WSH,NYY,1,3,5,671277,Luis García Jr.,1B,8,1,H,4,4,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-07-10,822709,Final,NYY,WSH,0,5,3,676609,José Caballero,3B,8,1,H,4,4,2,0,0,0,0,0,0,0,1,1,,,,,,10
2026-07-10,822709,Final,NYY,WSH,0,5,3,642708,Amed Rosario,3B,1,1,H,2,2,0,0,0,0,0,0,0,0,0,2,,,,,,0
2026-07-10,822709,Final,NYY,WSH,0,5,3,641857,Ryan McMahon,3B,1,0,H,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-07-10,822709,Final,NYY,WSH,0,5,3,677960,Ryan Weathers,P,,0,P,,,6,,,0,1,,0,0,,6,5.33,1,0,0,1,10.33
2026-07-10,822709,Final,NYY,WSH,0,5,3,657612,Tim Hill,P,,0,P,,,2,,,2,2,,0,0,,0,0.33,2,0,0,0,-1.67
2026-07-10,822709,Final,NYY,WSH,0,5,3,502671,Paul Goldschmidt,1B,4,1,H,5,5,2,0,0,0,0,0,0,0,0,1,,,,,,6
2026-07-10,822709,Final,NYY,WSH,0,5,3,691176,Jasson Domínguez,RF,6,1,H,4,4,2,0,0,1,2,1,0,0,0,1,,,,,,19
2026-07-10,822709,Final,NYY,WSH,0,5,3,669224,Austin Wells,C,9,1,H,4,4,1,0,0,1,1,1,0,0,0,2,,,,,,14
2026-07-10,822709,Final,NYY,WSH,0,5,3,700250,Ben Rice,DH,2,1,H,5,4,1,0,0,1,1,1,1,0,0,1,,,,,,17
2026-07-10,822709,Final,NYY,WSH,0,5,3,518585,Fernando Cruz,P,,0,P,,,0,,,0,0,,0,0,,2,0.67,0,0,0,0,2.67
2026-07-10,822709,Final,NYY,WSH,0,5,3,683011,Anthony Volpe,SS,1,0,H,2,1,1,0,0,0,0,0,1,0,0,0,,,,,,6
2026-07-10,822709,Final,NYY,WSH,0,5,3,641355,Cody Bellinger,LF,5,1,H,4,4,2,0,0,0,0,0,0,0,0,0,,,,,,6
2026-07-10,822709,Final,NYY,WSH,0,5,3,665862,Jazz Chisholm Jr.,2B,7,1,H,4,4,1,0,0,1,1,2,0,0,0,1,,,,,,16
2026-07-10,822709,Final,NYY,WSH,0,5,3,656234,Jake Bird,P,,0,P,,,0,,,0,0,,0,0,,0,0.67,0,0,0,0,0.67
2026-07-10,822709,Final,NYY,WSH,0,5,3,663757,Trent Grisham,CF,3,1,H,5,4,1,0,0,0,0,0,1,0,0,1,,,,,,6
2026-07-10,822709,Final,NYY,WSH,0,5,3,670280,David Bednar,P,,0,P,,,0,,,0,0,,0,1,,0,2.0,0,1,0,0,4.0
2026-07-10,824817,Final,BAL,KC,1,5,3,694212,Samuel Basallo,DH,5,1,H,4,4,1,0,0,1,1,2,0,0,0,0,,,,,,16
2026-07-10,824817,Final,BAL,KC,1,5,3,670329,Rico Garcia,P,,0,P,,,0,,,0,0,,0,0,,1,1.0,0,1,0,0,4.0
2026-07-10,824817,Final,BAL,KC,1,5,3,687064,Brandon Young,P,,0,P,,,8,,,2,3,,1,0,,5,7.0,3,0,1,1,12.0
2026-07-10,824817,Final,BAL,KC,1,5,3,683002,Gunnar Henderson,SS,1,1,H,4,4,1,0,0,0,0,1,0,0,0,1,,,,,,5
2026-07-10,824817,Final,BAL,KC,1,5,3,621493,Taylor Ward,LF,3,1,H,4,3,1,0,0,0,0,0,1,0,0,0,,,,,,6
2026-07-10,824817,Final,BAL,KC,1,5,3,687637,Dylan Beavers,RF,6,1,H,3,3,1,0,0,0,1,0,0,0,0,0,,,,,,5
2026-07-10,824817,Final,BAL,KC,1,5,3,668939,Adley Rutschman,C,2,1,H,4,3,1,0,0,0,0,0,1,0,0,0,,,,,,6
2026-07-10,824817,Final,BAL,KC,1,5,3,641933,Tyler O'Neill,RF,6,0,H,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-07-10,824817,Final,BAL,KC,1,5,3,677942,Blaze Alexander,3B,8,1,H,4,4,2,0,0,1,2,1,0,0,0,1,,,,,,19
2026-07-10,824817,Final,BAL,KC,1,5,3,624413,Pete Alonso,1B,4,1,H,4,3,1,0,0,0,1,0,1,0,0,2,,,,,,8
2026-07-10,824817,Final,BAL,KC,1,5,3,702616,Jackson Holliday,2B,9,1,H,3,3,1,0,0,0,0,1,0,0,0,0,,,,,,5
2026-07-10,824817,Final,BAL,KC,1,5,3,552640,Andrew Kittredge,P,,0,P,,,1,,,0,0,,0,0,,1,1.0,0,0,0,0,2.0
2026-07-10,824817,Final,BAL,KC,1,5,3,681297,Colton Cowser,CF,7,1,H,4,4,0,0,0,0,0,0,0,0,0,3,,,,,,0
2026-07-10,824817,Final,KC,BAL,0,3,5,695600,Carter Jensen,C,1,1,H,4,4,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-07-10,824817,Final,KC,BAL,0,3,5,668942,Josh Rojas,3B,7,1,H,4,4,2,1,0,0,0,1,0,0,0,1,,,,,,11
2026-07-10,824817,Final,KC,BAL,0,3,5,686555,Isaac Collins,LF,9,1,H,3,3,2,0,0,1,1,1,0,0,0,0,,,,,,17
2026-07-10,824817,Final,KC,BAL,0,3,5,521692,Salvador Perez,1B,6,1,H,4,4,1,0,0,0,0,0,0,0,0,0,,,,,,3
2026-07-10,824817,Final,KC,BAL,0,3,5,679883,Luinder Avila,P,,0,P,,,7,,,1,3,,3,0,,3,5.0,3,0,0,1,5.0
2026-07-10,824817,Final,KC,BAL,0,3,5,679845,Nick Loftin,DH,8,1,H,3,3,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-07-10,824817,Final,KC,BAL,0,3,5,686681,Michael Massey,2B,5,1,H,4,3,1,1,0,0,1,0,1,0,0,1,,,,,,11
2026-07-10,824817,Final,KC,BAL,0,3,5,621381,Matt Strahm,P,,0,P,,,2,,,1,2,,0,0,,2,1.0,2,0,0,0,1.0
2026-07-10,824817,Final,KC,BAL,0,3,5,663738,Daniel Lynch IV,P,,0,P,,,0,,,0,0,,0,0,,1,1.0,0,0,0,0,2.0
2026-07-10,824817,Final,KC,BAL,0,3,5,657041,Lane Thomas,CF,4,1,H,4,4,0,0,0,0,0,0,0,0,0,2,,,,,,0
2026-07-10,824817,Final,KC,BAL,0,3,5,695506,Jac Caglianone,RF,3,1,H,4,4,2,0,0,1,1,1,0,0,0,0,,,,,,17
2026-07-10,824817,Final,KC,BAL,0,3,5,674444,Steven Cruz,P,,0,P,,,0,,,0,0,,0,0,,1,1.0,0,0,0,0,2.0
2026-07-10,824817,Final,KC,BAL,0,3,5,677951,Bobby Witt Jr.,SS,2,1,H,4,4,1,1,0,0,0,0,0,0,0,2,,,,,,6
2026-07-10,824493,Final,CIN,CHC,1,4,0,668881,Hunter Greene,P,,0,P,,,3,,,0,0,,1,0,,12,7.0,0,1,1,1,24.0
2026-07-10,824493,Final,CIN,CHC,1,4,0,682829,Elly De La Cruz,SS,1,1,H,5,5,2,0,1,1,2,1,0,0,0,0,,,,,,24
2026-07-10,824493,Final,CIN,CHC,1,4,0,701398,Sal Stewart,1B,2,1,H,4,3,2,0,0,0,0,1,0,0,0,0,,,,,,8
2026-07-10,824493,Final,CIN,CHC,1,4,0,641941,Emilio Pagán,P,,0,P,,,0,,,0,0,,0,0,,3,1.0,0,0,0,0,4.0
2026-07-10,824493,Final,CIN,CHC,1,4,0,682622,Noelvi Marte,RF,7,1,H,3,3,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-07-10,824493,Final,CIN,CHC,1,4,0,663647,Ke'Bryan Hayes,3B,9,1,H,4,4,0,0,0,0,0,0,0,0,0,2,,,,,,0
2026-07-10,824493,Final,CIN,CHC,1,4,0,670770,TJ Friedl,CF,7,0,H,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-07-10,824493,Final,CIN,CHC,1,4,0,668715,Spencer Steer,RF,3,1,H,4,4,3,0,0,0,1,0,0,0,0,0,,,,,,11
2026-07-10,824493,Final,CIN,CHC,1,4,0,663886,Tyler Stephenson,C,6,1,H,4,4,2,0,0,0,0,0,0,0,0,0,,,,,,6
2026-07-10,824493,Final,CIN,CHC,1,4,0,553993,Eugenio Suárez,DH,5,1,H,4,4,1,0,0,0,0,0,0,0,0,3,,,,,,3
2026-07-10,824493,Final,CIN,CHC,1,4,0,695490,Edwin Arroyo,2B,8,1,H,4,4,2,0,0,0,0,0,0,0,0,1,,,,,,6
2026-07-10,824493,Final,CIN,CHC,1,4,0,668709,JJ Bleday,LF,4,1,H,4,3,1,0,0,1,1,2,1,0,0,1,,,,,,19
2026-07-10,824493,Final,CIN,CHC,1,4,0,656271,Brock Burke,P,,0,P,,,1,,,0,0,,0,0,,1,1.0,0,0,0,0,2.0
2026-07-10,824493,Final,CHC,CIN,0,0,4,624424,Michael Conforto,DH,7,1,H,3,3,0,0,0,0,0,0,0,0,0,3,,,,,,0
2026-07-10,824493,Final,CHC,CIN,0,0,4,664023,Ian Happ,LF,5,1,H,4,3,1,0,0,0,0,0,1,0,0,2,,,,,,6
2026-07-10,824493,Final,CHC,CIN,0,0,4,684007,Shota Imanaga,P,,0,P,,,7,,,1,1,,1,0,,5,5.0,1,0,0,1,9.0
2026-07-10,824493,Final,CHC,CIN,0,0,4,608324,Alex Bregman,3B,2,1,H,4,4,0,0,0,0,0,0,0,0,0,3,,,,,,0
2026-07-10,824493,Final,CHC,CIN,0,0,4,683737,Michael Busch,1B,3,1,H,4,4,0,0,0,0,0,0,0,0,0,2,,,,,,0
2026-07-10,824493,Final,CHC,CIN,0,0,4,608348,Carson Kelly,C,8,1,H,3,3,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-07-10,824493,Final,CHC,CIN,0,0,4,691718,Pete Crow-Armstrong,CF,1,1,H,4,4,0,0,0,0,0,0,0,0,0,3,,,,,,0
2026-07-10,824493,Final,CHC,CIN,0,0,4,673548,Seiya Suzuki,RF,4,1,H,4,4,2,1,0,0,0,0,0,0,0,2,,,,,,9
2026-07-10,824493,Final,CHC,CIN,0,0,4,663423,Trent Thornton,P,,0,P,,,1,,,0,0,,0,0,,0,1.0,0,0,0,0,1.0
2026-07-10,824493,Final,CHC,CIN,0,0,4,663765,Jake Woodford,P,,0,P,,,5,,,1,3,,0,0,,3,2.0,3,0,0,0,2.0
2026-07-10,824493,Final,CHC,CIN,0,0,4,621020,Dansby Swanson,SS,9,1,H,3,3,1,0,0,0,0,0,0,0,0,0,,,,,,3
2026-07-10,824493,Final,CHC,CIN,0,0,4,663538,Nico Hoerner,2B,6,1,H,3,3,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-07-10,822955,Final,TB,SEA,1,7,2,670764,Taylor Walls,SS,7,1,H,4,3,0,0,0,0,0,1,0,0,0,2,,,,,,2
2026-07-10,822955,Final,TB,SEA,1,7,2,680700,Richie Palacios,2B,8,1,H,4,4,1,0,0,1,1,1,0,0,0,0,,,,,,14
2026-07-10,822955,Final,TB,SEA,1,7,2,802415,Chandler Simpson,LF,5,1,H,4,4,3,0,0,0,1,1,0,0,0,0,,,,,,13
2026-07-10,822955,Final,TB,SEA,1,7,2,607259,Nick Martinez,P,,0,P,,,4,,,1,2,,1,0,,1,5.33,2,1,0,1,6.33
2026-07-10,822955,Final,TB,SEA,1,7,2,642121,Cole Sulser,P,,0,P,,,0,,,0,0,,0,0,,1,0.67,0,0,0,0,1.67
2026-07-10,822955,Final,TB,SEA,1,7,2,664076,Garrett Cleavinger,P,,0,P,,,1,,,0,0,,0,0,,2,1.0,0,0,0,0,3.0
2026-07-10,822955,Final,TB,SEA,1,7,2,676439,Hunter Feduccia,C,9,1,H,4,4,1,0,0,0,0,0,0,0,0,1,,,,,,3
2026-07-10,822955,Final,TB,SEA,1,7,2,687330,Kevin Kelly,P,,0,P,,,0,,,0,0,,0,0,,1,2.0,0,0,0,0,3.0
2026-07-10,822955,Final,TB,SEA,1,7,2,666018,Jonathan Aranda,1B,2,1,H,5,5,3,1,0,0,1,0,0,0,0,0,,,,,,14
2026-07-10,822955,Final,TB,SEA,1,7,2,650490,Yandy Díaz,DH,1,1,H,5,5,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-07-10,822955,Final,TB,SEA,1,7,2,683748,Victor Mesa Jr.,RF,6,1,H,4,4,3,0,0,1,1,1,0,0,1,0,,,,,,24
2026-07-10,822955,Final,TB,SEA,1,7,2,691406,Junior Caminero,3B,3,1,H,5,4,2,1,0,1,2,2,1,0,0,1,,,,,,27
2026-07-10,822955,Final,TB,SEA,1,7,2,656775,Cedric Mullins,CF,4,1,H,4,4,1,0,0,1,1,1,0,0,0,1,,,,,,14
2026-07-10,822955,Final,SEA,TB,0,2,7,647304,Josh Naylor,1B,5,1,H,4,3,1,0,0,0,0,0,1,0,1,0,,,,,,10
2026-07-10,822955,Final,SEA,TB,0,2,7,645302,Victor Robles,CF,8,0,H,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-07-10,822955,Final,SEA,TB,0,2,7,702284,Cole Young,2B,7,1,H,3,3,1,0,0,1,1,1,0,0,0,1,,,,,,14
2026-07-10,822955,Final,SEA,TB,0,2,7,678606,José A. Ferrer,P,,0,P,,,4,,,1,3,,0,0,,0,0.33,3,0,0,0,-2.67
2026-07-10,822955,Final,SEA,TB,0,2,7,689546,Nick Davila,P,,0,P,,,0,,,0,0,,0,0,,0,0.67,0,0,0,0,0.67
2026-07-10,822955,Final,SEA,TB,0,2,7,668227,Randy Arozarena,LF,2,1,H,4,4,1,0,0,0,0,0,0,0,0,1,,,,,,3
2026-07-10,822955,Final,SEA,TB,0,2,7,641487,J.P. Crawford,SS,1,1,H,4,4,2,1,0,0,1,0,0,0,0,0,,,,,,11
2026-07-10,822955,Final,SEA,TB,0,2,7,686527,Dominic Canzone,DH,3,1,H,4,4,0,0,0,0,0,1,0,0,0,0,,,,,,2
2026-07-10,822955,Final,SEA,TB,0,2,7,663728,Cal Raleigh,C,4,1,H,4,4,0,0,0,0,0,0,0,0,0,2,,,,,,0
2026-07-10,822955,Final,SEA,TB,0,2,7,671083,Buddy Kennedy,3B,9,1,H,3,3,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-07-10,822955,Final,SEA,TB,0,2,7,677961,Cole Wilcox,P,,0,P,,,1,,,0,0,,0,0,,0,1.0,0,0,0,0,1.0
2026-07-10,822955,Final,SEA,TB,0,2,7,670156,Miles Mastrobuoni,RF,8,1,H,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-07-10,822955,Final,SEA,TB,0,2,7,622491,Luis Castillo,P,,0,P,,,9,,,3,4,,1,0,,4,5.0,4,0,0,1,5.0
2026-07-10,822955,Final,SEA,TB,0,2,7,660825,Eduard Bazardo,P,,0,P,,,0,,,0,0,,0,0,,2,1.0,0,0,0,0,3.0
2026-07-10,822955,Final,SEA,TB,0,2,7,670042,Luke Raley,RF,6,1,H,3,3,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-07-10,823845,Final,MIA,CLE,1,2,3,665052,Griffin Conine,PH,7,0,H,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-07-10,823845,Final,MIA,CLE,1,2,3,681715,Heriberto Hernández,LF,2,1,H,4,3,1,0,0,1,1,1,1,0,0,0,,,,,,17
2026-07-10,823845,Final,MIA,CLE,1,2,3,645261,Sandy Alcantara,P,,0,P,,,5,,,1,3,,0,0,,8,7.0,3,0,1,1,15.0
2026-07-10,823845,Final,MIA,CLE,1,2,3,665923,Esteury Ruiz,RF,7,1,H,3,0,0,0,0,0,0,0,3,0,1,0,,,,,,13
2026-07-10,823845,Final,MIA,CLE,1,2,3,805300,Jakob Marsee,CF,8,1,H,4,3,1,0,0,0,0,0,1,0,1,0,,,,,,10
2026-07-10,823845,Final,MIA,CLE,1,2,3,691594,Javier Sanoja,3B,4,1,H,4,4,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-07-10,823845,Final,MIA,CLE,1,2,3,687473,Ryan Gusto,P,,0,P,,,0,,,0,0,,0,0,,1,2.0,0,0,0,0,3.0
2026-07-10,823845,Final,MIA,CLE,1,2,3,669364,Xavier Edwards,2B,3,1,H,4,4,1,0,0,0,0,0,0,0,0,0,,,,,,3
2026-07-10,823845,Final,MIA,CLE,1,2,3,669065,Kyle Stowers,1B,5,1,H,4,4,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-07-10,823845,Final,MIA,CLE,1,2,3,689414,Liam Hicks,PH,6,0,H,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-07-10,823845,Final,MIA,CLE,1,2,3,677870,Leo Jiménez,DH,6,1,H,3,3,1,0,0,1,1,1,0,0,0,0,,,,,,14
2026-07-10,823845,Final,MIA,CLE,1,2,3,691788,Joe Mack,C,9,1,H,3,2,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-07-10,823845,Final,MIA,CLE,1,2,3,672640,Otto Lopez,SS,1,1,H,4,4,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-07-10,823845,Final,CLE,MIA,0,3,2,696135,Kahlil Watson,CF,6,1,H,3,3,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-07-10,823845,Final,CLE,MIA,0,3,2,800050,Chase DeLauter,RF,3,1,H,4,4,2,0,0,1,1,2,0,0,0,1,,,,,,19
2026-07-10,823845,Final,CLE,MIA,0,3,2,595978,Austin Hedges,C,8,1,H,3,3,1,0,0,0,1,0,0,0,0,1,,,,,,5
2026-07-10,823845,Final,CLE,MIA,0,3,2,683953,Travis Bazzana,2B,1,1,H,4,3,0,0,0,0,0,1,0,0,0,2,,,,,,2
2026-07-10,823845,Final,CLE,MIA,0,3,2,682177,Daniel Schneemann,3B,7,1,H,3,3,0,0,0,0,0,0,0,0,0,2,,,,,,0
2026-07-10,823845,Final,CLE,MIA,0,3,2,677587,Brayan Rocchio,SS,2,1,H,4,4,1,0,0,0,1,0,0,0,0,0,,,,,,5
2026-07-10,823845,Final,CLE,MIA,0,3,2,670059,Colin Holderman,P,,0,P,,,1,,,0,0,,0,0,,1,0.67,0,0,0,0,1.67
2026-07-10,823845,Final,CLE,MIA,0,3,2,671922,Cade Smith,P,,0,P,,,0,,,0,0,,0,0,,0,1.0,0,0,0,0,1.0
2026-07-10,823845,Final,CLE,MIA,0,3,2,680757,Steven Kwan,LF,9,1,H,3,3,1,0,0,0,0,0,0,0,0,0,,,,,,3
2026-07-10,823845,Final,CLE,MIA,0,3,2,700932,Kyle Manzardo,1B,4,1,H,4,4,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-07-10,823845,Final,CLE,MIA,0,3,2,800048,Parker Messick,P,,0,P,,,1,,,1,1,,4,0,,1,6.0,1,1,1,1,11.0
2026-07-10,823845,Final,CLE,MIA,0,3,2,681870,Erik Sabrowski,P,,0,P,,,1,,,1,1,,1,0,,0,0.33,1,0,0,0,-0.67
2026-07-10,823845,Final,CLE,MIA,0,3,2,683769,Hunter Gaddis,P,,0,P,,,1,,,0,0,,0,0,,1,1.0,0,0,0,0,2.0
2026-07-10,823845,Final,CLE,MIA,0,3,2,656555,Rhys Hoskins,DH,5,1,H,4,4,0,0,0,0,0,0,0,0,0,2,,,,,,0
2026-07-10,823604,Final,NYM,BOS,1,2,6,621438,Tyrone Taylor,CF,9,0,H,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-07-10,823604,Final,NYM,BOS,1,2,6,682626,Francisco Alvarez,C,7,1,H,4,4,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-07-10,823604,Final,NYM,BOS,1,2,6,683146,Brett Baty,3B,8,1,H,4,4,3,0,0,1,2,1,0,0,1,0,,,,,,26
2026-07-10,823604,Final,NYM,BOS,1,2,6,701807,Carson Benge,RF,4,1,H,4,4,1,0,0,0,0,0,0,0,1,0,,,,,,7
2026-07-10,823604,Final,NYM,BOS,1,2,6,673540,Kodai Senga,P,,0,P,,,0,,,0,0,,0,0,,1,1.0,0,0,0,0,2.0
2026-07-10,823604,Final,NYM,BOS,1,2,6,670097,Zack Short,2B,9,1,H,2,1,0,0,0,0,0,0,1,0,0,1,,,,,,3
2026-07-10,823604,Final,NYM,BOS,1,2,6,675540,Xzavion Curry,P,,0,P,,,0,,,0,0,,0,0,,0,0.33,0,0,0,0,0.33
2026-07-10,823604,Final,NYM,BOS,1,2,6,672335,Cionel Pérez,P,,0,P,,,2,,,1,2,,3,0,,1,0.67,2,0,0,0,-0.33
2026-07-10,823604,Final,NYM,BOS,1,2,6,621345,A.J. Minter,P,,0,P,,,4,,,1,2,,0,0,,1,1.0,2,0,0,0,0.0
