date,game_pk,status,team,opp,home,team_runs,opp_runs,player_id,player,pos,bat_slot,bat_starter,kind,pa,ab,h,2b,3b,hr,r,rbi,bb,hbp,sb,k,ip,er,win,qs,started,ud_pts
2026-04-14,824292,Final,DET,KC,1,2,1,693307,Dillon Dingler,C,4,1,H,4,4,2,1,0,0,0,1,0,0,0,0,,,,,,11
2026-04-14,824292,Final,DET,KC,1,2,1,676684,Will Vest,P,,0,P,,,0,,,0,0,,0,0,,3,1.0,0,1,0,0,6.0
2026-04-14,824292,Final,DET,KC,1,2,1,690993,Colt Keith,3B,2,0,H,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-04-14,824292,Final,DET,KC,1,2,1,672761,Wenceel Pérez,RF,5,1,H,4,3,0,0,0,0,0,0,1,0,0,0,,,,,,3
2026-04-14,824292,Final,KC,DET,0,1,2,695600,Carter Jensen,DH,8,1,H,3,3,0,0,0,0,0,1,0,0,0,0,,,,,,2
2026-04-14,824292,Final,KC,DET,0,1,2,666142,Cole Ragans,P,,0,P,,,1,,,0,0,,4,0,,1,6.0,0,0,1,1,10.0
2026-04-14,824292,Final,KC,DET,0,1,2,663697,Jonathan India,2B,7,1,H,3,2,0,0,0,0,0,0,1,0,0,0,,,,,,3
2026-04-14,824292,Final,KC,DET,0,1,2,686475,Tyler Tolbert,LF,9,0,H,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-04-14,824292,Final,KC,DET,0,1,2,521692,Salvador Perez,C,4,1,H,4,4,1,0,0,0,0,0,0,0,0,0,,,,,,3
2026-04-14,824292,Final,KC,DET,0,1,2,516782,Starling Marte,RF,6,1,H,4,4,1,0,0,0,0,0,0,0,0,0,,,,,,3
2026-04-14,824292,Final,KC,DET,0,1,2,621381,Matt Strahm,P,,0,P,,,1,,,0,0,,1,0,,1,1.0,0,0,0,0,2.0
2026-04-14,824292,Final,KC,DET,0,1,2,683232,Nick Mears,P,,0,P,,,2,,,0,2,,1,0,,0,1.0,2,0,0,0,-1.0
2026-04-14,824292,Final,KC,DET,0,1,2,686469,Vinnie Pasquantino,1B,5,1,H,4,4,0,0,0,0,1,0,0,0,0,1,,,,,,2
2026-04-14,824292,Final,KC,DET,0,1,2,664728,Kyle Isbel,CF,9,0,H,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-04-14,824292,Final,KC,DET,0,1,2,672580,Maikel Garcia,3B,1,1,H,4,4,1,0,0,0,0,0,0,0,0,1,,,,,,3
2026-04-14,824292,Final,KC,DET,0,1,2,657041,Lane Thomas,LF,3,1,H,4,3,1,0,0,0,0,0,1,0,1,0,,,,,,10
2026-04-14,824292,Final,KC,DET,0,1,2,677951,Bobby Witt Jr.,SS,2,1,H,4,4,1,0,0,0,0,0,0,0,0,1,,,,,,3
2026-04-14,823398,Final,PIT,WSH,1,4,5,694377,Nick Yorke,3B,2,0,H,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-04-14,823398,Final,PIT,WSH,1,4,5,687462,Spencer Horwitz,1B,7,1,H,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-04-14,823398,Final,PIT,WSH,1,4,5,664040,Brandon Lowe,2B,2,1,H,3,2,1,0,0,1,2,1,1,0,0,1,,,,,,19
2026-04-14,823398,Final,PIT,WSH,1,4,5,663698,Joey Bart,C,9,1,H,4,3,1,0,0,1,1,1,1,0,0,1,,,,,,17
2026-04-14,823398,Final,PIT,WSH,1,4,5,668804,Bryan Reynolds,RF,3,1,H,4,3,1,0,0,0,1,0,1,0,0,1,,,,,,8
2026-04-14,823398,Final,PIT,WSH,1,4,5,665833,Oneil Cruz,CF,1,1,H,5,5,0,0,0,0,0,0,0,0,0,3,,,,,,0
2026-04-14,823398,Final,PIT,WSH,1,4,5,682254,Mason Montgomery,P,,0,P,,,1,,,0,0,,0,0,,2,1.0,0,0,0,0,3.0
2026-04-14,823398,Final,PIT,WSH,1,4,5,663968,Jake Mangum,LF,7,0,H,2,2,1,0,0,0,0,0,0,0,0,0,,,,,,3
2026-04-14,823398,Final,PIT,WSH,1,4,5,656605,Mitch Keller,P,,0,P,,,6,,,1,5,,4,1,,3,4.0,5,0,0,1,2.0
2026-04-14,823398,Final,PIT,WSH,1,4,5,670990,Yohan Ramírez,P,,0,P,,,0,,,0,0,,0,0,,2,2.0,0,0,0,0,4.0
2026-04-14,823398,Final,PIT,WSH,1,4,5,676755,Isaac Mattson,P,,0,P,,,2,,,0,0,,0,0,,1,2.0,0,0,0,0,3.0
2026-04-14,823398,Final,PIT,WSH,1,4,5,804606,Konnor Griffin,SS,8,1,H,4,4,2,1,0,0,0,0,0,0,0,0,,,,,,9
2026-04-14,823398,Final,PIT,WSH,1,4,5,656811,Ryan O'Hearn,1B,4,1,H,4,3,0,0,0,0,0,0,1,0,0,0,,,,,,3
2026-04-14,823398,Final,PIT,WSH,1,4,5,693304,Nick Gonzales,2B,6,1,H,4,4,0,0,0,0,0,1,0,0,0,1,,,,,,2
2026-04-14,823398,Final,PIT,WSH,1,4,5,542303,Marcell Ozuna,DH,5,1,H,4,4,2,1,0,0,0,1,0,0,0,0,,,,,,11
2026-04-14,823398,Final,WSH,PIT,0,5,4,691781,Brady House,DH,3,1,H,4,4,2,1,0,0,1,1,0,0,0,1,,,,,,13
2026-04-14,823398,Final,WSH,PIT,0,5,4,682928,CJ Abrams,SS,5,1,H,4,4,3,1,0,1,1,2,0,0,0,0,,,,,,25
2026-04-14,823398,Final,WSH,PIT,0,5,4,683083,Nasim Nuñez,2B,9,1,H,4,3,0,0,0,0,1,0,1,0,0,0,,,,,,5
2026-04-14,823398,Final,WSH,PIT,0,5,4,686452,Drew Millas,C,8,1,H,3,3,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-04-14,823398,Final,WSH,PIT,0,5,4,571945,Miles Mikolas,P,,0,P,,,3,,,1,3,,2,0,,0,3.33,3,0,0,0,0.33
2026-04-14,823398,Final,WSH,PIT,0,5,4,678391,Jorbit Vivas,3B,7,1,H,4,3,1,0,0,0,0,0,0,1,0,1,,,,,,6
2026-04-14,823398,Final,WSH,PIT,0,5,4,676571,PJ Poulin,P,,0,P,,,2,,,1,1,,0,0,,1,1.0,1,0,0,1,1.0
2026-04-14,823398,Final,WSH,PIT,0,5,4,690925,Clayton Beeter,P,,0,P,,,0,,,0,0,,0,0,,0,0.67,0,0,0,0,0.67
2026-04-14,823398,Final,WSH,PIT,0,5,4,678554,Curtis Mead,1B,2,0,H,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-04-14,823398,Final,WSH,PIT,0,5,4,695734,Daylen Lile,LF,4,1,H,4,4,1,0,0,0,0,1,0,0,0,1,,,,,,5
2026-04-14,823398,Final,WSH,PIT,0,5,4,672335,Cionel Pérez,P,,0,P,,,0,,,0,0,,1,0,,0,1.0,0,0,0,0,1.0
2026-04-14,823398,Final,WSH,PIT,0,5,4,677588,José Tena,PH,8,0,H,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,3
2026-04-14,823398,Final,WSH,PIT,0,5,4,695578,James Wood,RF,1,1,H,5,3,0,0,0,0,1,0,2,0,1,3,,,,,,12
2026-04-14,823398,Final,WSH,PIT,0,5,4,696285,Jacob Young,CF,6,1,H,4,4,0,0,0,0,0,0,0,0,0,2,,,,,,0
2026-04-14,823398,Final,WSH,PIT,0,5,4,681402,Gus Varland,P,,0,P,,,1,,,0,0,,1,0,,1,1.0,0,0,0,0,2.0
2026-04-14,823398,Final,WSH,PIT,0,5,4,680730,Mitchell Parker,P,,0,P,,,2,,,0,0,,0,0,,5,2.0,0,1,0,0,9.0
2026-04-14,823398,Final,WSH,PIT,0,5,4,671277,Luis García Jr.,1B,2,1,H,3,2,1,0,0,0,1,1,1,0,0,0,,,,,,10
2026-04-14,824531,Final,CIN,SF,1,2,1,682829,Elly De La Cruz,SS,3,1,H,3,3,1,0,0,0,0,0,0,0,0,1,,,,,,3
2026-04-14,824531,Final,CIN,SF,1,2,1,667472,Dane Myers,CF,1,1,H,4,3,0,0,0,0,0,0,1,0,0,1,,,,,,3
2026-04-14,824531,Final,CIN,SF,1,2,1,701398,Sal Stewart,1B,4,1,H,3,3,1,0,0,1,1,1,0,0,0,2,,,,,,14
2026-04-14,824531,Final,CIN,SF,1,2,1,641941,Emilio Pagán,P,,0,P,,,0,,,0,0,,0,0,,1,1.0,0,0,0,0,2.0
2026-04-14,824531,Final,CIN,SF,1,2,1,663574,Tony Santillan,P,,0,P,,,1,,,0,0,,1,0,,1,1.0,0,0,0,0,2.0
2026-04-14,824531,Final,CIN,SF,1,2,1,663903,Brady Singer,P,,0,P,,,6,,,1,1,,0,1,,1,6.0,1,1,1,1,11.0
2026-04-14,824531,Final,CIN,SF,1,2,1,680574,Matt McLain,2B,2,1,H,4,2,0,0,0,0,0,0,2,0,0,0,,,,,,6
2026-04-14,824531,Final,CIN,SF,1,2,1,663647,Ke'Bryan Hayes,3B,9,1,H,3,3,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-04-14,824531,Final,CIN,SF,1,2,1,668715,Spencer Steer,LF,7,1,H,3,3,1,0,0,1,1,1,0,0,0,0,,,,,,14
2026-04-14,824531,Final,CIN,SF,1,2,1,668933,Graham Ashcraft,P,,0,P,,,0,,,0,0,,0,0,,2,1.0,0,0,0,0,3.0
2026-04-14,824531,Final,CIN,SF,1,2,1,663886,Tyler Stephenson,C,8,1,H,3,2,0,0,0,0,0,0,1,0,0,2,,,,,,3
2026-04-14,824531,Final,CIN,SF,1,2,1,553993,Eugenio Suárez,DH,5,1,H,3,2,0,0,0,0,0,0,1,0,0,1,,,,,,3
2026-04-14,824531,Final,CIN,SF,1,2,1,677956,Rece Hinds,RF,6,1,H,3,3,0,0,0,0,0,0,0,0,0,2,,,,,,0
2026-04-14,824531,Final,SF,CIN,0,1,2,669477,Casey Schmitt,DH,5,1,H,4,3,0,0,0,0,0,0,0,1,0,1,,,,,,3
2026-04-14,824531,Final,SF,CIN,0,1,2,671218,Heliot Ramos,LF,7,1,H,4,4,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-04-14,824531,Final,SF,CIN,0,1,2,676254,Ryan Walker,P,,0,P,,,0,,,0,0,,0,0,,0,1.0,0,0,0,0,1.0
2026-04-14,824531,Final,SF,CIN,0,1,2,676775,Keaton Winn,P,,0,P,,,0,,,0,0,,0,0,,2,1.0,0,0,0,0,3.0
2026-04-14,824531,Final,SF,CIN,0,1,2,672275,Patrick Bailey,C,8,1,H,3,3,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-04-14,824531,Final,SF,CIN,0,1,2,656305,Matt Chapman,3B,3,1,H,4,4,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-04-14,824531,Final,SF,CIN,0,1,2,668873,Caleb Kilian,P,,0,P,,,1,,,0,0,,1,0,,1,1.0,0,0,0,0,2.0
2026-04-14,824531,Final,SF,CIN,0,1,2,808982,Jung Hoo Lee,RF,6,1,H,4,4,2,1,0,0,0,0,0,0,0,0,,,,,,9
2026-04-14,824531,Final,SF,CIN,0,1,2,646240,Rafael Devers,1B,4,1,H,4,3,0,0,0,0,0,0,1,0,0,1,,,,,,3
2026-04-14,824531,Final,SF,CIN,0,1,2,666931,Jared Oliva,CF,9,1,H,3,3,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-04-14,824531,Final,SF,CIN,0,1,2,642715,Willy Adames,SS,1,1,H,4,4,2,0,0,1,1,1,0,0,0,1,,,,,,17
2026-04-14,824531,Final,SF,CIN,0,1,2,592662,Robbie Ray,P,,0,P,,,2,,,2,2,,4,0,,6,5.0,2,0,0,1,9.0
2026-04-14,824531,Final,SF,CIN,0,1,2,650333,Luis Arraez,2B,2,1,H,4,4,3,0,0,0,0,0,0,0,0,0,,,,,,9
2026-04-14,824531,Final,SF,CIN,0,1,2,691740,Daniel Susac,PH,8,0,H,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-04-14,823478,Final,PHI,CHC,1,4,10,669016,Brandon Marsh,LF,5,1,H,3,3,1,0,0,0,1,0,0,0,0,0,,,,,,5
2026-04-14,823478,Final,PHI,CHC,1,4,10,702222,Justin Crawford,CF,9,1,H,3,3,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-04-14,823478,Final,PHI,CHC,1,4,10,547180,Bryce Harper,1B,3,1,H,4,4,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-04-14,823478,Final,PHI,CHC,1,4,10,592663,J.T. Realmuto,C,6,1,H,4,4,2,0,0,0,1,0,0,0,0,0,,,,,,8
2026-04-14,823478,Final,PHI,CHC,1,4,10,624641,Edmundo Sosa,3B,8,1,H,4,4,2,1,0,1,2,3,0,0,0,0,,,,,,26
2026-04-14,823478,Final,PHI,CHC,1,4,10,664761,Alec Bohm,PH,5,0,H,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-04-14,823478,Final,PHI,CHC,1,4,10,663767,Chase Shugart,P,,0,P,,,2,,,0,0,,1,0,,3,2.0,0,0,0,0,5.0
2026-04-14,823478,Final,PHI,CHC,1,4,10,641835,Tim Mayza,P,,0,P,,,1,,,0,4,,2,1,,0,0.33,3,0,0,0,-2.67
2026-04-14,823478,Final,PHI,CHC,1,4,10,681082,Bryson Stott,2B,7,1,H,4,4,1,0,0,0,0,0,0,0,0,1,,,,,,3
2026-04-14,823478,Final,PHI,CHC,1,4,10,656941,Kyle Schwarber,DH,2,1,H,4,4,1,0,0,0,0,0,0,0,0,2,,,,,,3
2026-04-14,823478,Final,PHI,CHC,1,4,10,621383,Tanner Banks,P,,0,P,,,3,,,1,3,,1,0,,1,1.0,3,0,0,0,-1.0
2026-04-14,823478,Final,PHI,CHC,1,4,10,666969,Adolis García,RF,4,1,H,4,3,0,0,0,0,0,0,1,0,0,1,,,,,,3
2026-04-14,823478,Final,PHI,CHC,1,4,10,605400,Aaron Nola,P,,0,P,,,8,,,0,3,,2,0,,5,5.0,3,0,0,1,7.0
2026-04-14,823478,Final,PHI,CHC,1,4,10,641745,Brad Keller,P,,0,P,,,1,,,0,0,,0,0,,2,0.67,0,0,0,0,2.67
2026-04-14,823478,Final,PHI,CHC,1,4,10,607208,Trea Turner,SS,1,1,H,4,4,1,0,0,0,0,1,0,0,0,1,,,,,,5
2026-04-14,823478,Final,CHC,PHI,0,10,4,624424,Michael Conforto,DH,6,0,H,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-04-14,823478,Final,CHC,PHI,0,10,4,702303,Riley Martin,P,,0,P,,,0,,,0,0,,0,0,,1,1.0,0,0,0,1,2.0
2026-04-14,823478,Final,CHC,PHI,0,10,4,664023,Ian Happ,LF,4,1,H,5,5,2,1,0,0,0,1,0,0,0,2,,,,,,11
2026-04-14,823478,Final,CHC,PHI,0,10,4,573204,Caleb Thielbar,P,,0,P,,,1,,,0,0,,1,0,,2,0.67,0,0,0,0,2.67
2026-04-14,823478,Final,CHC,PHI,0,10,4,608324,Alex Bregman,3B,3,1,H,5,5,3,0,0,0,0,3,0,0,0,1,,,,,,15
2026-04-14,823478,Final,CHC,PHI,0,10,4,683737,Michael Busch,1B,2,1,H,6,4,2,0,0,0,1,0,2,0,0,1,,,,,,14
2026-04-14,823478,Final,CHC,PHI,0,10,4,608348,Carson Kelly,C,7,1,H,5,4,2,0,0,1,2,3,1,0,0,0,,,,,,26
2026-04-14,823478,Final,CHC,PHI,0,10,4,691718,Pete Crow-Armstrong,CF,8,1,H,5,4,2,1,0,0,2,0,0,1,0,1,,,,,,16
2026-04-14,823478,Final,CHC,PHI,0,10,4,657097,Jacob Webb,P,,0,P,,,2,,,0,1,,0,0,,0,0.33,1,0,0,0,-0.67
2026-04-14,823478,Final,CHC,PHI,0,10,4,665804,Miguel Amaya,DH,6,0,H,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,5
2026-04-14,823478,Final,CHC,PHI,0,10,4,694208,Moisés Ballesteros,DH,6,1,H,2,2,1,0,0,0,0,0,0,0,0,0,,,,,,3
2026-04-14,823478,Final,CHC,PHI,0,10,4,673548,Seiya Suzuki,RF,5,1,H,5,5,1,0,0,0,1,0,0,0,0,3,,,,,,5
2026-04-14,823478,Final,CHC,PHI,0,10,4,669020,Ryan Rolison,P,,0,P,,,1,,,0,0,,0,0,,0,1.0,0,0,0,0,1.0
2026-04-14,823478,Final,CHC,PHI,0,10,4,607067,Colin Rea,P,,0,P,,,4,,,1,3,,0,0,,5,6.0,3,1,1,0,13.0
2026-04-14,823478,Final,CHC,PHI,0,10,4,621020,Dansby Swanson,SS,9,1,H,5,3,0,0,0,0,2,0,2,0,0,1,,,,,,10
2026-04-14,823478,Final,CHC,PHI,0,10,4,663538,Nico Hoerner,2B,1,1,H,6,6,2,0,0,0,1,3,0,0,0,1,,,,,,14
2026-04-14,823478,Final,CHC,PHI,0,10,4,807713,Matt Shaw,DH,6,0,H,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-04-14,823562,Final,NYY,LAA,1,1,7,621112,Paul Blackburn,P,,0,P,,,3,,,0,1,,1,0,,1,1.0,1,0,0,0,1.0
2026-04-14,823562,Final,NYY,LAA,1,1,7,676609,José Caballero,SS,8,1,H,3,3,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-04-14,823562,Final,NYY,LAA,1,1,7,545341,Randal Grichuk,LF,6,1,H,3,3,1,1,0,0,1,0,0,0,0,1,,,,,,8
2026-04-14,823562,Final,NYY,LAA,1,1,7,642708,Amed Rosario,3B,3,1,H,4,4,1,0,0,0,0,0,0,0,0,0,,,,,,3
2026-04-14,823562,Final,NYY,LAA,1,1,7,592450,Aaron Judge,RF,2,1,H,4,4,1,1,0,0,0,0,0,0,0,2,,,,,,6
2026-04-14,823562,Final,NYY,LAA,1,1,7,641857,Ryan McMahon,3B,9,1,H,2,2,1,0,0,0,0,0,0,0,0,0,,,,,,3
2026-04-14,823562,Final,NYY,LAA,1,1,7,677960,Ryan Weathers,P,,0,P,,,5,,,4,5,,2,0,,10,5.0,5,0,0,1,10.0
2026-04-14,823562,Final,NYY,LAA,1,1,7,502671,Paul Goldschmidt,1B,1,1,H,3,3,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-04-14,823562,Final,NYY,LAA,1,1,7,669224,Austin Wells,C,7,1,H,3,3,1,0,0,0,0,0,0,0,0,0,,,,,,3
2026-04-14,823562,Final,NYY,LAA,1,1,7,700250,Ben Rice,1B,9,0,H,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,2
2026-04-14,823562,Final,NYY,LAA,1,1,7,687396,Brent Headrick,P,,0,P,,,1,,,0,0,,1,0,,0,1.0,0,0,0,0,1.0
2026-04-14,823562,Final,NYY,LAA,1,1,7,519317,Giancarlo Stanton,DH,4,1,H,4,4,0,0,0,0,0,0,0,0,0,3,,,,,,0
2026-04-14,823562,Final,NYY,LAA,1,1,7,665862,Jazz Chisholm Jr.,2B,1,0,H,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-04-14,823562,Final,NYY,LAA,1,1,7,660787,Yerry De los Santos,P,,0,P,,,3,,,1,1,,2,0,,1,2.0,1,0,0,0,2.0
2026-04-14,823562,Final,NYY,LAA,1,1,7,663757,Trent Grisham,CF,5,1,H,4,4,0,0,0,0,0,0,0,0,0,3,,,,,,0
2026-04-14,823562,Final,LAA,NYY,0,7,1,624428,Adam Frazier,2B,7,0,H,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-04-14,823562,Final,LAA,NYY,0,7,1,672724,Oswald Peraza,3B,8,1,H,4,3,3,0,0,1,1,1,1,0,0,0,,,,,,23
2026-04-14,823562,Final,LAA,NYY,0,7,1,687263,Zach Neto,SS,1,1,H,5,5,0,0,0,0,0,0,0,0,0,4,,,,,,0
2026-04-14,823562,Final,LAA,NYY,0,7,1,624585,Jorge Soler,DH,4,1,H,5,3,1,0,0,1,2,1,2,0,0,1,,,,,,22
2026-04-14,823562,Final,LAA,NYY,0,7,1,660162,Yoán Moncada,3B,7,1,H,4,4,2,0,0,1,1,3,0,0,0,2,,,,,,21
2026-04-14,823562,Final,LAA,NYY,0,7,1,681217,Chase Silseth,P,,0,P,,,0,,,0,0,,0,0,,1,1.0,0,0,0,0,2.0
2026-04-14,823562,Final,LAA,NYY,0,7,1,545361,Mike Trout,CF,2,1,H,5,5,1,0,0,1,1,1,0,0,0,2,,,,,,14
2026-04-14,823562,Final,LAA,NYY,0,7,1,666176,Jo Adell,RF,3,1,H,5,5,2,0,0,1,1,1,0,0,0,1,,,,,,17
2026-04-14,823562,Final,LAA,NYY,0,7,1,687093,Vaughn Grissom,1B,5,1,H,5,3,2,0,0,0,1,0,2,0,0,1,,,,,,14
2026-04-14,823562,Final,LAA,NYY,0,7,1,666171,Ryan Zeferjahn,P,,0,P,,,1,,,0,0,,0,0,,2,1.0,0,0,0,0,3.0
2026-04-14,823562,Final,LAA,NYY,0,7,1,669326,Bryce Teodosio,LF,9,1,H,4,4,1,0,0,0,0,0,0,0,0,1,,,,,,3
2026-04-14,823562,Final,LAA,NYY,0,7,1,681351,Logan O'Hoppe,C,6,1,H,5,4,0,0,0,0,0,0,1,0,0,0,,,,,,3
2026-04-14,823562,Final,LAA,NYY,0,7,1,672282,Reid Detmers,P,,0,P,,,4,,,0,1,,0,0,,9,7.0,1,1,1,1,20.0
2026-04-14,824935,Final,ATL,MIA,1,6,5,669276,Dylan Lee,P,,0,P,,,0,,,0,0,,0,0,,2,1.0,0,0,0,0,3.0
2026-04-14,824935,Final,ATL,MIA,1,6,5,663158,Robert Suarez,P,,0,P,,,3,,,0,1,,0,0,,1,1.0,1,1,0,0,3.0
