date,game_pk,status,team,opp,home,team_runs,opp_runs,player_id,player,pos,bat_slot,bat_starter,kind,pa,ab,h,2b,3b,hr,r,rbi,bb,hbp,sb,k,ip,er,win,qs,started,ud_pts
2026-08-04,824403,Final,CLE,NYM,1,2,6,800050,Chase DeLauter,DH,3,1,H,5,2,1,0,0,0,1,0,3,0,0,0,,,,,,14
2026-08-04,824403,Final,CLE,NYM,1,2,6,595978,Austin Hedges,C,8,1,H,4,3,0,0,0,0,0,0,1,0,0,0,,,,,,3
2026-08-04,824403,Final,CLE,NYM,1,2,6,663993,Nathaniel Lowe,1B,4,0,H,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-08-04,824403,Final,CLE,NYM,1,2,6,683953,Travis Bazzana,2B,6,1,H,4,4,1,0,0,0,0,1,0,0,0,2,,,,,,5
2026-08-04,824403,Final,CLE,NYM,1,2,6,677944,Slade Cecconi,P,,0,P,,,2,,,1,1,,0,0,,4,2.67,1,0,0,0,5.67
2026-08-04,824403,Final,CLE,NYM,1,2,6,677587,Brayan Rocchio,SS,9,1,H,4,2,1,0,0,0,0,0,2,0,0,0,,,,,,9
2026-08-04,824403,Final,CLE,NYM,1,2,6,672356,Gabriel Arias,3B,7,1,H,4,4,0,0,0,0,0,0,0,0,0,2,,,,,,0
2026-08-04,824403,Final,CLE,NYM,1,2,6,666176,Jo Adell,RF,2,1,H,5,4,2,1,0,0,1,0,1,0,0,1,,,,,,14
2026-08-04,824403,Final,CLE,NYM,1,2,6,680757,Steven Kwan,CF,1,1,H,5,4,1,0,0,0,0,0,0,1,0,0,,,,,,6
2026-08-04,824403,Final,CLE,NYM,1,2,6,682657,Angel Martínez,LF,5,1,H,4,3,1,1,0,0,0,1,1,0,0,1,,,,,,11
2026-08-04,824403,Final,CLE,NYM,1,2,6,676282,Joey Cantillo,P,,0,P,,,7,,,2,5,,2,0,,5,5.0,2,0,0,1,8.0
2026-08-04,824403,Final,CLE,NYM,1,2,6,682120,Tim Herrin,P,,0,P,,,0,,,0,0,,1,0,,0,1.33,0,0,0,0,1.33
2026-08-04,824403,Final,CLE,NYM,1,2,6,656555,Rhys Hoskins,1B,4,1,H,3,3,0,0,0,0,0,0,0,0,0,2,,,,,,0
2026-08-04,824403,Final,NYM,CLE,0,6,2,620443,Luis Torrens,C,9,1,H,4,3,3,0,0,1,1,4,1,0,0,0,,,,,,29
2026-08-04,824403,Final,NYM,CLE,0,6,2,666182,Bo Bichette,3B,3,1,H,4,4,2,0,0,1,1,1,0,0,0,1,,,,,,17
2026-08-04,824403,Final,NYM,CLE,0,6,2,682626,Francisco Alvarez,DH,4,1,H,4,4,1,0,0,0,0,0,0,0,0,3,,,,,,3
2026-08-04,824403,Final,NYM,CLE,0,6,2,640455,Sean Manaea,P,,0,P,,,7,,,0,2,,5,1,,7,6.0,2,1,1,1,16.0
2026-08-04,824403,Final,NYM,CLE,0,6,2,701807,Carson Benge,RF,5,1,H,4,4,1,0,0,1,1,1,0,0,0,0,,,,,,14
2026-08-04,824403,Final,NYM,CLE,0,6,2,681320,Nate Lavender,P,,0,P,,,0,,,0,0,,1,0,,1,1.33,0,0,0,0,2.33
2026-08-04,824403,Final,NYM,CLE,0,6,2,673540,Kodai Senga,P,,0,P,,,0,,,0,0,,1,0,,0,1.0,0,0,0,0,1.0
2026-08-04,824403,Final,NYM,CLE,0,6,2,650960,Daniel Duarte,P,,0,P,,,0,,,0,0,,1,0,,0,0.67,0,0,0,0,0.67
2026-08-04,824403,Final,NYM,CLE,0,6,2,543760,Marcus Semien,2B,7,1,H,4,3,0,0,0,0,2,0,1,0,1,1,,,,,,11
2026-08-04,824403,Final,NYM,CLE,0,6,2,596019,Francisco Lindor,SS,2,1,H,5,5,0,0,0,0,0,0,0,0,0,2,,,,,,0
2026-08-04,824403,Final,NYM,CLE,0,6,2,673357,Luis Robert Jr.,CF,6,1,H,4,4,0,0,0,0,0,0,0,0,0,2,,,,,,0
2026-08-04,824403,Final,NYM,CLE,0,6,2,676724,Jared Young,1B,8,1,H,4,3,0,0,0,0,1,0,1,0,0,0,,,,,,5
2026-08-04,824403,Final,NYM,CLE,0,6,2,805999,A.J. Ewing,LF,1,1,H,5,5,2,1,0,0,0,0,0,0,0,0,,,,,,9
2026-08-04,824484,Final,CIN,ATH,1,5,4,682829,Elly De La Cruz,SS,1,1,H,4,3,1,0,0,0,2,2,1,0,0,1,,,,,,14
2026-08-04,824484,Final,CIN,ATH,1,5,4,667472,Dane Myers,CF,6,1,H,4,4,0,0,0,0,0,0,0,0,0,2,,,,,,0
2026-08-04,824484,Final,CIN,ATH,1,5,4,701398,Sal Stewart,1B,2,1,H,4,2,1,0,0,0,1,1,1,0,0,0,,,,,,10
2026-08-04,824484,Final,CIN,ATH,1,5,4,641941,Emilio Pagán,P,,0,P,,,2,,,0,0,,0,0,,1,1.0,0,0,0,0,2.0
2026-08-04,824484,Final,CIN,ATH,1,5,4,663903,Brady Singer,P,,0,P,,,5,,,0,3,,3,0,,6,6.0,3,0,1,1,12.0
2026-08-04,824484,Final,CIN,ATH,1,5,4,680574,Matt McLain,2B,9,1,H,3,3,1,1,0,0,1,0,0,0,0,0,,,,,,8
2026-08-04,824484,Final,CIN,ATH,1,5,4,663647,Ke'Bryan Hayes,3B,8,1,H,3,3,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-08-04,824484,Final,CIN,ATH,1,5,4,663886,Tyler Stephenson,C,4,1,H,4,4,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-08-04,824484,Final,CIN,ATH,1,5,4,553993,Eugenio Suárez,DH,5,1,H,4,3,1,0,0,0,0,0,1,0,0,1,,,,,,6
2026-08-04,824484,Final,CIN,ATH,1,5,4,594580,Sam Moll,P,,0,P,,,1,,,0,1,,0,0,,0,1.0,0,0,0,0,1.0
2026-08-04,824484,Final,CIN,ATH,1,5,4,668709,JJ Bleday,RF,3,1,H,4,3,1,0,0,0,0,0,1,0,0,2,,,,,,6
2026-08-04,824484,Final,CIN,ATH,1,5,4,670062,Julian Garcia,P,,0,P,,,0,,,0,0,,0,0,,2,1.0,0,1,0,0,5.0
2026-08-04,824484,Final,CIN,ATH,1,5,4,699302,Héctor Rodríguez,RF,7,1,H,3,2,0,0,0,0,1,0,1,0,0,0,,,,,,5
2026-08-04,824484,Final,ATH,CIN,0,4,5,671732,Lawrence Butler,RF,1,1,H,5,4,0,0,0,0,1,0,1,0,1,2,,,,,,9
2026-08-04,824484,Final,ATH,CIN,0,4,5,641680,Jonah Heim,C,4,1,H,4,4,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-08-04,824484,Final,ATH,CIN,0,4,5,695720,Tommy White,3B,6,1,H,4,4,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-08-04,824484,Final,ATH,CIN,0,4,5,622268,Donovan Walton,2B,7,1,H,2,1,0,0,0,0,1,0,1,0,0,0,,,,,,5
2026-08-04,824484,Final,ATH,CIN,0,4,5,669372,J.T. Ginn,P,,0,P,,,5,,,0,3,,2,0,,5,6.0,3,0,1,1,11.0
2026-08-04,824484,Final,ATH,CIN,0,4,5,643446,Jeff McNeil,1B,5,1,H,4,4,2,0,0,0,0,1,0,0,0,2,,,,,,8
2026-08-04,824484,Final,ATH,CIN,0,4,5,666126,Carlos Cortes,DH,8,1,H,2,2,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-08-04,824484,Final,ATH,CIN,0,4,5,675961,Alika Williams,2B,7,0,H,2,2,1,0,0,0,0,0,0,0,0,0,,,,,,3
2026-08-04,824484,Final,ATH,CIN,0,4,5,691777,Max Muncy,DH,8,0,H,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-08-04,824484,Final,ATH,CIN,0,4,5,691016,Tyler Soderstrom,LF,3,1,H,4,3,1,1,0,0,1,0,1,0,0,1,,,,,,11
2026-08-04,824484,Final,ATH,CIN,0,4,5,669620,Brady Basso,P,,0,P,,,0,,,0,0,,0,0,,0,1.0,0,0,0,0,1.0
2026-08-04,824484,Final,ATH,CIN,0,4,5,665660,Elvis Alvarado,P,,0,P,,,0,,,0,0,,0,0,,1,0.33,0,0,0,0,1.33
2026-08-04,824484,Final,ATH,CIN,0,4,5,663687,Hogan Harris,P,,0,P,,,0,,,0,2,,3,0,,1,0.67,2,0,0,0,-0.33
2026-08-04,824484,Final,ATH,CIN,0,4,5,703607,Henry Bolte,CF,9,1,H,4,4,3,0,0,0,1,0,0,0,1,0,,,,,,15
2026-08-04,824484,Final,ATH,CIN,0,4,5,805779,Jacob Wilson,SS,2,1,H,4,4,1,1,0,0,0,2,0,0,0,1,,,,,,10
2026-08-04,823432,Final,PHI,WSH,1,5,0,669016,Brandon Marsh,LF,7,1,H,4,4,1,1,0,0,0,1,0,0,0,0,,,,,,8
2026-08-04,823432,Final,PHI,WSH,1,5,0,666200,Jesús Luzardo,P,,0,P,,,4,,,0,0,,2,0,,7,8.0,0,1,1,1,20.0
2026-08-04,823432,Final,PHI,WSH,1,5,0,702222,Justin Crawford,CF,9,1,H,4,4,2,0,0,0,1,0,0,0,1,1,,,,,,12
2026-08-04,823432,Final,PHI,WSH,1,5,0,547180,Bryce Harper,RF,3,1,H,4,2,0,0,0,0,1,0,2,0,0,1,,,,,,8
2026-08-04,823432,Final,PHI,WSH,1,5,0,592663,J.T. Realmuto,C,6,1,H,4,4,0,0,0,0,0,0,0,0,0,2,,,,,,0
2026-08-04,823432,Final,PHI,WSH,1,5,0,664761,Alec Bohm,1B,5,1,H,4,3,1,0,0,0,0,1,0,0,0,0,,,,,,5
2026-08-04,823432,Final,PHI,WSH,1,5,0,681082,Bryson Stott,3B,8,1,H,4,4,2,1,0,0,0,0,0,0,0,0,,,,,,9
2026-08-04,823432,Final,PHI,WSH,1,5,0,656941,Kyle Schwarber,DH,1,1,H,4,4,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-08-04,823432,Final,PHI,WSH,1,5,0,668873,Caleb Kilian,P,,0,P,,,1,,,0,0,,0,0,,2,1.0,0,0,0,0,3.0
2026-08-04,823432,Final,PHI,WSH,1,5,0,650333,Luis Arraez,2B,4,1,H,4,4,2,1,0,0,1,2,0,0,0,0,,,,,,15
2026-08-04,823432,Final,PHI,WSH,1,5,0,607208,Trea Turner,SS,2,1,H,4,4,3,0,0,0,2,1,0,0,0,0,,,,,,15
2026-08-04,823432,Final,WSH,PHI,0,0,5,691781,Brady House,3B,3,1,H,3,3,1,0,0,0,0,0,0,0,0,1,,,,,,3
2026-08-04,823432,Final,WSH,PHI,0,0,5,694673,Abimelec Ortiz,PH,3,0,H,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-08-04,823432,Final,WSH,PHI,0,0,5,682928,CJ Abrams,DH,4,1,H,4,4,2,1,0,0,0,0,0,0,0,2,,,,,,9
2026-08-04,823432,Final,WSH,PHI,0,0,5,683083,Nasim Nuñez,SS,8,1,H,3,2,1,0,0,0,0,0,1,0,0,0,,,,,,6
2026-08-04,823432,Final,WSH,PHI,0,0,5,665953,Andrés Chaparro,1B,2,1,H,4,4,0,0,0,0,0,0,0,0,0,2,,,,,,0
2026-08-04,823432,Final,WSH,PHI,0,0,5,687223,Carson Palmquist,P,,0,P,,,2,,,0,1,,1,0,,0,0.33,1,0,0,1,-0.67
2026-08-04,823432,Final,WSH,PHI,0,0,5,678391,Jorbit Vivas,2B,9,1,H,3,3,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-08-04,823432,Final,WSH,PHI,0,0,5,686611,Dylan Crews,RF,1,1,H,4,4,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-08-04,823432,Final,WSH,PHI,0,0,5,592866,Trevor Williams,P,,0,P,,,2,,,0,0,,0,0,,2,1.0,0,0,0,0,3.0
2026-08-04,823432,Final,WSH,PHI,0,0,5,695734,Daylen Lile,LF,7,1,H,3,3,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-08-04,823432,Final,WSH,PHI,0,0,5,677588,José Tena,PH,6,0,H,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-08-04,823432,Final,WSH,PHI,0,0,5,695670,Harry Ford,C,5,1,H,4,3,1,1,0,0,0,0,1,0,0,1,,,,,,9
2026-08-04,823432,Final,WSH,PHI,0,0,5,696285,Jacob Young,CF,6,1,H,3,3,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-08-04,823432,Final,WSH,PHI,0,0,5,641793,Zack Littell,P,,0,P,,,7,,,0,4,,1,0,,2,6.67,4,0,0,0,4.67
2026-08-04,823517,Final,NYY,STL,1,2,0,671218,Heliot Ramos,LF,4,1,H,4,4,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-08-04,823517,Final,NYY,STL,1,2,0,682987,Spencer Jones,RF,5,1,H,3,3,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-08-04,823517,Final,NYY,STL,1,2,0,641857,Ryan McMahon,3B,7,1,H,3,3,1,0,0,0,0,0,0,0,0,0,,,,,,3
2026-08-04,823517,Final,NYY,STL,1,2,0,677960,Ryan Weathers,P,,0,P,,,4,,,0,0,,1,0,,6,6.0,0,1,1,1,17.0
2026-08-04,823517,Final,NYY,STL,1,2,0,502671,Paul Goldschmidt,PH,9,0,H,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-08-04,823517,Final,NYY,STL,1,2,0,669224,Austin Wells,C,9,1,H,2,2,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-08-04,823517,Final,NYY,STL,1,2,0,700250,Ben Rice,DH,2,1,H,4,2,0,0,0,0,0,0,2,0,0,1,,,,,,6
2026-08-04,823517,Final,NYY,STL,1,2,0,687396,Brent Headrick,P,,0,P,,,1,,,0,0,,1,0,,1,1.0,0,0,0,0,2.0
2026-08-04,823517,Final,NYY,STL,1,2,0,518585,Fernando Cruz,P,,0,P,,,1,,,0,0,,0,0,,0,0.67,0,0,0,0,0.67
2026-08-04,823517,Final,NYY,STL,1,2,0,665862,Jazz Chisholm Jr.,2B,6,1,H,3,3,1,0,0,1,1,1,0,0,0,2,,,,,,14
2026-08-04,823517,Final,NYY,STL,1,2,0,663757,Trent Grisham,CF,1,1,H,4,4,1,0,0,0,0,0,0,0,0,0,,,,,,3
2026-08-04,823517,Final,NYY,STL,1,2,0,670280,David Bednar,P,,0,P,,,0,,,0,0,,1,0,,3,1.33,0,0,0,0,4.33
2026-08-04,823517,Final,NYY,STL,1,2,0,806146,George Lombard Jr.,SS,8,1,H,3,2,1,0,0,1,1,1,1,0,0,0,,,,,,17
2026-08-04,823517,Final,NYY,STL,1,2,0,671277,Luis García Jr.,1B,3,1,H,4,4,1,0,0,0,0,0,0,0,0,0,,,,,,3
2026-08-04,823517,Final,STL,NYY,0,0,2,663494,Bryan Torres,LF,9,1,H,3,2,0,0,0,0,0,0,1,0,0,1,,,,,,3
2026-08-04,823517,Final,STL,NYY,0,0,2,701675,Nathan Church,CF,7,1,H,4,4,1,0,0,0,0,0,0,0,0,1,,,,,,3
2026-08-04,823517,Final,STL,NYY,0,0,2,665877,José Fermín,3B,3,1,H,3,3,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-08-04,823517,Final,STL,NYY,0,0,2,690928,Hunter Dobbins,P,,0,P,,,4,,,2,2,,3,0,,4,6.33,2,0,1,1,11.33
2026-08-04,823517,Final,STL,NYY,0,0,2,802139,JJ Wetherholt,2B,1,1,H,4,3,0,0,0,0,0,0,1,0,0,0,,,,,,3
2026-08-04,823517,Final,STL,NYY,0,0,2,657571,Caleb Ferguson,P,,0,P,,,1,,,0,0,,0,0,,1,1.67,0,0,0,0,2.67
2026-08-04,823517,Final,STL,NYY,0,0,2,691458,Blaze Jordan,3B,6,1,H,4,4,1,0,0,0,0,0,0,0,0,1,,,,,,3
2026-08-04,823517,Final,STL,NYY,0,0,2,676475,Alec Burleson,1B,3,0,H,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,3
2026-08-04,823517,Final,STL,NYY,0,0,2,686780,Pedro Pagés,C,8,1,H,3,3,1,0,0,0,0,0,0,0,0,2,,,,,,3
2026-08-04,823517,Final,STL,NYY,0,0,2,691026,Masyn Winn,SS,5,1,H,4,4,1,0,0,0,0,0,0,0,0,1,,,,,,3
2026-08-04,823517,Final,STL,NYY,0,0,2,671056,Iván Herrera,DH,2,1,H,4,4,1,0,0,0,0,0,0,0,0,2,,,,,,3
2026-08-04,823517,Final,STL,NYY,0,0,2,676369,Nelson Velázquez,RF,4,1,H,4,4,1,1,0,0,0,0,0,0,0,2,,,,,,6
2026-08-04,824731,Final,BOS,CWS,1,14,2,575929,Willson Contreras,1B,4,1,H,4,4,2,0,0,0,2,2,0,0,0,1,,,,,,14
2026-08-04,824731,Final,BOS,CWS,1,14,2,663776,Patrick Sandoval,P,,0,P,,,6,,,0,2,,4,0,,5,5.0,2,1,0,1,10.0
2026-08-04,824731,Final,BOS,CWS,1,14,2,669711,Greg Weissert,P,,0,P,,,0,,,0,0,,1,0,,0,0.67,0,0,0,0,0.67
2026-08-04,824731,Final,BOS,CWS,1,14,2,678011,Anthony Seigler,2B,4,0,H,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-08-04,824731,Final,BOS,CWS,1,14,2,657136,Connor Wong,C,9,1,H,4,4,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-08-04,824731,Final,BOS,CWS,1,14,2,678394,Brayan Bello,P,,0,P,,,0,,,0,0,,0,0,,2,3.0,0,0,0,0,5.0
2026-08-04,824731,Final,BOS,CWS,1,14,2,677800,Wilyer Abreu,RF,3,1,H,5,4,2,0,0,2,2,2,1,0,0,0,,,,,,31
2026-08-04,824731,Final,BOS,CWS,1,14,2,655316,Andruw Monasterio,SS,8,1,H,4,4,2,0,0,0,1,2,0,0,0,0,,,,,,12
2026-08-04,824731,Final,BOS,CWS,1,14,2,702332,Caleb Durbin,3B,6,1,H,4,3,2,0,0,1,2,4,1,0,1,0,,,,,,32
2026-08-04,824731,Final,BOS,CWS,1,14,2,680776,Jarren Duran,LF,7,1,H,4,4,2,0,0,1,2,1,0,0,1,1,,,,,,23
2026-08-04,824731,Final,BOS,CWS,1,14,2,686765,Nick Sogard,1B,1,1,H,5,4,2,1,0,0,2,0,1,0,0,0,,,,,,16
2026-08-04,824731,Final,BOS,CWS,1,14,2,642201,Eli White,CF,2,0,H,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-08-04,824731,Final,BOS,CWS,1,14,2,678882,Ceddanne Rafaela,CF,2,1,H,4,3,1,1,0,0,2,2,0,1,0,0,,,,,,17
2026-08-04,824731,Final,BOS,CWS,1,14,2,669062,Erik Miller,P,,0,P,,,0,,,0,0,,0,0,,1,0.33,0,0,0,0,1.33
2026-08-04,824731,Final,BOS,CWS,1,14,2,807799,Masataka Yoshida,DH,5,1,H,4,4,2,1,0,0,1,1,0,0,0,0,,,,,,13
2026-08-04,824731,Final,CWS,BOS,0,2,14,671976,Tristan Peters,CF,9,0,H,2,2,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-08-04,824731,Final,CWS,BOS,0,2,14,663698,Joey Bart,C,6,1,H,4,3,0,0,0,0,0,0,1,0,0,1,,,,,,3
2026-08-04,824731,Final,CWS,BOS,0,2,14,663436,Davis Martin,P,,0,P,,,10,,,3,9,,2,1,,1,5.0,9,0,0,1,-3.0
2026-08-04,824731,Final,CWS,BOS,0,2,14,682668,Luisangel Acuña,SS,9,1,H,2,2,1,0,0,0,0,0,0,0,0,0,,,,,,3
2026-08-04,824731,Final,CWS,BOS,0,2,14,545341,Randal Grichuk,LF,4,1,H,4,4,1,1,0,0,0,0,0,0,0,0,,,,,,6
2026-08-04,824731,Final,CWS,BOS,0,2,14,808959,Munetaka Murakami,1B,2,1,H,4,4,1,0,0,0,0,0,0,0,0,3,,,,,,3
2026-08-04,824731,Final,CWS,BOS,0,2,14,805367,Chase Meidroth,SS,1,1,H,4,3,1,0,0,0,1,0,1,0,0,1,,,,,,8
2026-08-04,824731,Final,CWS,BOS,0,2,14,695657,Colson Montgomery,DH,5,1,H,4,3,1,0,0,0,1,0,1,0,0,0,,,,,,8
2026-08-04,824731,Final,CWS,BOS,0,2,14,695731,Braden Montgomery,RF,8,1,H,4,3,0,0,0,0,0,1,1,0,0,0,,,,,,5
2026-08-04,824731,Final,CWS,BOS,0,2,14,686668,Brenton Doyle,CF,7,1,H,2,2,1,0,0,0,0,0,0,0,0,0,,,,,,3
2026-08-04,824731,Final,CWS,BOS,0,2,14,607200,Erick Fedde,P,,0,P,,,5,,,1,5,,1,0,,1,3.0,4,0,0,0,0.0
2026-08-04,824731,Final,CWS,BOS,0,2,14,803011,Sam Antonacci,2B,7,0,H,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-08-04,824731,Final,CWS,BOS,0,2,14,678246,Miguel Vargas,3B,3,1,H,4,2,0,0,0,0,0,1,1,0,0,2,,,,,,5
2026-08-04,824888,Final,ATL,MIA,1,4,2,689266,Dylan Dodd,P,,0,P,,,0,,,0,0,,0,0,,0,1.0,0,0,0,0,1.0
2026-08-04,824888,Final,ATL,MIA,1,4,2,669276,Dylan Lee,P,,0,P,,,0,,,0,0,,1,0,,2,1.0,0,0,0,0,3.0
2026-08-04,824888,Final,ATL,MIA,1,4,2,671739,Michael Harris II,CF,4,1,H,4,3,1,1,0,0,0,0,1,0,0,1,,,,,,9
2026-08-04,824888,Final,ATL,MIA,1,4,2,643289,Mauricio Dubón,LF,6,0,H,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-08-04,824888,Final,ATL,MIA,1,4,2,686948,Drake Baldwin,C,1,1,H,4,4,0,0,0,0,0,0,0,0,0,2,,,,,,0
2026-08-04,824888,Final,ATL,MIA,1,4,2,805347,Jim Jarvis,SS,9,1,H,3,3,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-08-04,824888,Final,ATL,MIA,1,4,2,621566,Matt Olson,1B,3,1,H,4,3,2,1,0,0,0,0,0,1,0,0,,,,,,12
2026-08-04,824888,Final,ATL,MIA,1,4,2,642086,Dominic Smith,DH,7,1,H,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-08-04,824888,Final,ATL,MIA,1,4,2,660670,Ronald Acuña Jr.,RF,2,1,H,4,4,1,0,0,0,1,0,0,0,0,0,,,,,,5
2026-08-04,824888,Final,ATL,MIA,1,4,2,645277,Ozzie Albies,2B,5,1,H,4,4,1,0,0,1,1,1,0,0,0,1,,,,,,14
2026-08-04,824888,Final,ATL,MIA,1,4,2,628452,Raisel Iglesias,P,,0,P,,,3,,,0,2,,1,0,,0,1.0,2,0,0,0,-1.0
2026-08-04,824888,Final,ATL,MIA,1,4,2,663586,Austin Riley,3B,8,1,H,3,3,2,0,0,1,1,2,0,0,0,1,,,,,,19
2026-08-04,824888,Final,ATL,MIA,1,4,2,656550,Grant Holmes,P,,0,P,,,5,,,0,0,,1,0,,5,6.0,0,1,1,1,16.0
2026-08-04,824888,Final,ATL,MIA,1,4,2,573262,Mike Yastrzemski,LF,6,1,H,2,2,0,0,0,0,0,0,0,0,0,1,,,,,,0
