date,game_pk,status,team,opp,home,team_runs,opp_runs,player_id,player,pos,bat_slot,bat_starter,kind,pa,ab,h,2b,3b,hr,r,rbi,bb,hbp,sb,k,ip,er,win,qs,started,ud_pts
2026-07-26,822706,Final,AZ,WSH,0,7,10,656464,Kevin Ginkel,P,,0,P,,,3,,,1,1,,0,0,,0,1.33,1,0,0,0,0.33
2026-07-26,822706,Final,AZ,WSH,0,7,10,606466,Ketel Marte,2B,4,1,H,5,5,1,0,0,1,1,1,0,0,0,1,,,,,,14
2026-07-26,822706,Final,AZ,WSH,0,7,10,642528,Jonathan Loáisiga,P,,0,P,,,2,,,1,2,,0,0,,1,1.0,2,0,0,0,0.0
2026-07-26,822706,Final,AZ,WSH,0,7,10,545121,Ildemaro Vargas,DH,7,0,H,2,1,1,0,0,0,0,0,1,0,0,0,,,,,,6
2026-07-26,822706,Final,AZ,WSH,0,7,10,672695,Geraldo Perdomo,SS,2,1,H,5,2,1,0,0,1,2,1,3,0,0,0,,,,,,25
2026-07-26,822706,Final,AZ,WSH,0,7,10,672515,Gabriel Moreno,C,3,1,H,5,3,2,2,0,0,1,2,1,0,0,0,,,,,,21
2026-07-26,822706,Final,AZ,WSH,0,7,10,684442,Kohl Drake,P,,0,P,,,5,,,2,4,,2,0,,1,4.0,4,0,0,1,1.0
2026-07-26,822706,Final,AZ,WSH,0,7,10,682998,Corbin Carroll,RF,1,1,H,5,4,1,1,0,0,2,0,1,0,0,0,,,,,,13
2026-07-26,822706,Final,AZ,WSH,0,7,10,657044,Ryan Thompson,P,,0,P,,,1,,,0,0,,1,0,,0,0.67,0,0,0,0,0.67
2026-07-26,822706,Final,AZ,WSH,0,7,10,596146,Max Kepler,LF,5,1,H,3,3,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-07-26,822706,Final,AZ,WSH,0,7,10,805299,Brandyn Garcia,P,,0,P,,,4,,,0,3,,0,0,,2,1.0,2,0,0,0,1.0
2026-07-26,823354,Final,PIT,CHC,1,8,7,694378,Jacob Gonzalez,SS,7,1,H,4,4,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-07-26,823354,Final,PIT,CHC,1,8,7,664040,Brandon Lowe,2B,2,1,H,4,4,3,1,0,0,2,0,0,0,0,0,,,,,,16
2026-07-26,823354,Final,PIT,CHC,1,8,7,668804,Bryan Reynolds,DH,3,1,H,4,4,1,1,0,0,1,0,0,0,0,1,,,,,,8
2026-07-26,823354,Final,PIT,CHC,1,8,7,682254,Mason Montgomery,P,,0,P,,,2,,,1,2,,0,0,,2,1.0,2,0,0,0,1.0
2026-07-26,823354,Final,PIT,CHC,1,8,7,699013,Esmerlyn Valdez,RF,4,1,H,4,3,2,0,0,1,2,2,1,0,0,1,,,,,,24
2026-07-26,823354,Final,PIT,CHC,1,8,7,663968,Jake Mangum,LF,1,1,H,4,4,1,0,0,0,0,0,0,0,0,2,,,,,,3
2026-07-26,823354,Final,PIT,CHC,1,8,7,695257,Billy Cook,CF,9,0,H,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-07-26,823354,Final,PIT,CHC,1,8,7,669387,Carmen Mlodzinski,P,,0,P,,,3,,,0,1,,0,0,,2,2.0,1,0,0,0,3.0
2026-07-26,823354,Final,PIT,CHC,1,8,7,682997,Tyler Callihan,LF,9,1,H,3,3,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-07-26,823354,Final,PIT,CHC,1,8,7,676566,Shawn Ross,C,8,1,H,4,4,1,0,0,1,1,2,0,0,0,2,,,,,,16
2026-07-26,823354,Final,PIT,CHC,1,8,7,656811,Ryan O'Hearn,1B,5,1,H,4,2,1,0,0,1,2,4,2,0,0,0,,,,,,28
2026-07-26,823354,Final,PIT,CHC,1,8,7,693304,Nick Gonzales,3B,6,1,H,4,4,2,0,0,0,0,0,0,0,0,0,,,,,,6
2026-07-26,823354,Final,PIT,CHC,1,8,7,677952,Braxton Ashcraft,P,,0,P,,,7,,,0,4,,2,0,,5,6.0,4,1,0,1,9.0
2026-07-26,823354,Final,CHC,PIT,0,7,8,624424,Michael Conforto,RF,6,1,H,4,3,1,1,0,0,2,0,1,0,0,0,,,,,,13
2026-07-26,823354,Final,CHC,PIT,0,7,8,664023,Ian Happ,LF,4,1,H,5,5,1,0,0,0,0,0,0,0,0,2,,,,,,3
2026-07-26,823354,Final,CHC,PIT,0,7,8,699393,Pedro Ramírez,3B,8,1,H,4,4,2,0,0,0,1,1,0,0,0,0,,,,,,10
2026-07-26,823354,Final,CHC,PIT,0,7,8,683737,Michael Busch,1B,3,1,H,5,4,2,1,0,0,1,0,1,0,0,0,,,,,,14
2026-07-26,823354,Final,CHC,PIT,0,7,8,608348,Carson Kelly,C,7,1,H,4,4,0,0,0,0,0,1,0,0,0,3,,,,,,2
2026-07-26,823354,Final,CHC,PIT,0,7,8,592791,Jameson Taillon,P,,0,P,,,6,,,3,7,,2,0,,3,4.0,7,0,0,1,0.0
2026-07-26,823354,Final,CHC,PIT,0,7,8,691718,Pete Crow-Armstrong,CF,1,1,H,5,5,1,0,1,0,0,1,0,0,0,2,,,,,,10
2026-07-26,823354,Final,CHC,PIT,0,7,8,673548,Seiya Suzuki,DH,2,1,H,5,5,1,0,0,1,1,2,0,0,0,2,,,,,,16
2026-07-26,823354,Final,CHC,PIT,0,7,8,650644,Aaron Civale,P,,0,P,,,1,,,0,0,,0,0,,3,2.0,0,0,0,0,5.0
2026-07-26,823354,Final,CHC,PIT,0,7,8,669020,Ryan Rolison,P,,0,P,,,3,,,0,1,,1,0,,0,1.0,1,0,0,0,0.0
2026-07-26,823354,Final,CHC,PIT,0,7,8,663423,Trent Thornton,P,,0,P,,,1,,,0,0,,0,0,,2,1.0,0,0,0,0,3.0
2026-07-26,823354,Final,CHC,PIT,0,7,8,621020,Dansby Swanson,SS,9,1,H,4,4,2,0,0,0,1,1,0,0,0,0,,,,,,10
2026-07-26,823354,Final,CHC,PIT,0,7,8,663538,Nico Hoerner,2B,5,1,H,4,4,2,0,0,0,1,1,0,0,0,0,,,,,,10
2026-07-26,824730,Final,BOS,TOR,1,6,1,575929,Willson Contreras,1B,4,1,H,4,3,0,0,0,0,1,0,1,0,0,1,,,,,,5
2026-07-26,824730,Final,BOS,TOR,1,6,1,594027,Tyron Guerrero,P,,0,P,,,1,,,0,0,,1,0,,0,1.0,0,0,0,0,1.0
2026-07-26,824730,Final,BOS,TOR,1,6,1,663853,Romy Gonzalez,2B,6,1,H,4,3,1,0,0,0,0,0,0,0,0,1,,,,,,3
2026-07-26,824730,Final,BOS,TOR,1,6,1,663330,Jahmai Jones,DH,1,0,H,1,1,1,1,0,0,1,2,0,0,1,0,,,,,,16
2026-07-26,824730,Final,BOS,TOR,1,6,1,669711,Greg Weissert,P,,0,P,,,1,,,0,0,,0,0,,1,1.0,0,1,0,0,4.0
2026-07-26,824730,Final,BOS,TOR,1,6,1,677800,Wilyer Abreu,RF,3,1,H,4,4,1,1,0,0,0,1,0,0,0,2,,,,,,8
2026-07-26,824730,Final,BOS,TOR,1,6,1,655316,Andruw Monasterio,SS,8,1,H,4,3,1,0,0,0,2,0,1,0,0,0,,,,,,10
2026-07-26,824730,Final,BOS,TOR,1,6,1,686580,Justin Slaten,P,,0,P,,,0,,,0,0,,0,0,,1,1.0,0,0,0,0,2.0
2026-07-26,824730,Final,BOS,TOR,1,6,1,702332,Caleb Durbin,3B,5,1,H,4,4,2,0,0,0,1,0,0,0,0,1,,,,,,8
2026-07-26,824730,Final,BOS,TOR,1,6,1,624133,Ranger Suarez,P,,0,P,,,4,,,0,0,,0,0,,6,4.0,0,0,0,1,10.0
2026-07-26,824730,Final,BOS,TOR,1,6,1,665966,Carlos Narváez,C,9,1,H,3,1,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-07-26,824730,Final,BOS,TOR,1,6,1,680776,Jarren Duran,LF,7,1,H,4,4,3,0,0,0,1,2,0,0,1,0,,,,,,19
2026-07-26,824730,Final,BOS,TOR,1,6,1,678882,Ceddanne Rafaela,CF,2,1,H,4,4,1,0,0,0,0,1,0,0,0,1,,,,,,5
2026-07-26,824730,Final,BOS,TOR,1,6,1,807799,Masataka Yoshida,DH,1,1,H,3,3,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-07-26,824730,Final,BOS,TOR,1,6,1,670245,Ryan Watson,P,,0,P,,,3,,,0,1,,0,0,,1,2.0,1,0,0,0,2.0
2026-07-26,824730,Final,TOR,BOS,0,1,6,671936,Adam Macko,P,,0,P,,,2,,,0,0,,0,0,,0,1.0,0,0,0,0,1.0
2026-07-26,824730,Final,TOR,BOS,0,1,6,663893,Brendon Little,P,,0,P,,,2,,,0,1,,0,0,,1,0.67,1,0,0,0,0.67
2026-07-26,824730,Final,TOR,BOS,0,1,6,676391,Ernie Clement,2B,7,1,H,4,4,1,1,0,0,0,0,0,0,0,1,,,,,,6
2026-07-26,824730,Final,TOR,BOS,0,1,6,662139,Daulton Varsho,CF,5,1,H,4,3,1,0,0,0,1,0,1,0,0,0,,,,,,8
2026-07-26,824730,Final,TOR,BOS,0,1,6,592332,Kevin Gausman,P,,0,P,,,5,,,0,3,,1,0,,6,6.0,3,0,1,1,12.0
2026-07-26,824730,Final,TOR,BOS,0,1,6,665926,Andrés Giménez,SS,8,1,H,4,4,3,1,0,0,0,1,0,0,1,0,,,,,,18
2026-07-26,824730,Final,TOR,BOS,0,1,6,676914,Davis Schneider,LF,9,1,H,2,2,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-07-26,824730,Final,TOR,BOS,0,1,6,664770,Nathan Lukes,RF,1,1,H,4,4,0,0,0,0,0,0,0,0,0,2,,,,,,0
2026-07-26,824730,Final,TOR,BOS,0,1,6,682818,Yohendrick Piñango,LF,9,0,H,2,2,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-07-26,824730,Final,TOR,BOS,0,1,6,543807,George Springer,DH,4,1,H,4,4,2,0,0,0,0,0,0,0,0,0,,,,,,6
2026-07-26,824730,Final,TOR,BOS,0,1,6,680755,Braydon Fisher,P,,0,P,,,1,,,0,2,,1,0,,0,0.33,2,0,0,0,-1.67
2026-07-26,824730,Final,TOR,BOS,0,1,6,665489,Vladimir Guerrero Jr.,1B,2,1,H,4,4,0,0,0,0,0,0,0,0,0,2,,,,,,0
2026-07-26,824730,Final,TOR,BOS,0,1,6,672386,Alejandro Kirk,C,3,1,H,4,4,2,0,0,0,0,0,0,0,0,0,,,,,,6
2026-07-26,824730,Final,TOR,BOS,0,1,6,672960,Kazuma Okamoto,3B,6,1,H,4,4,0,0,0,0,0,0,0,0,0,2,,,,,,0
2026-07-26,824810,Final,BAL,ATL,1,2,3,669236,Jeremiah Jackson,PH,9,0,H,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-07-26,824810,Final,BAL,ATL,1,2,3,644433,Chadwick Tromp,C,9,1,H,3,3,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-07-26,824810,Final,BAL,ATL,1,2,3,669330,Tyler Wells,P,,0,P,,,0,,,0,0,,1,0,,0,1.0,0,0,0,0,1.0
2026-07-26,824810,Final,BAL,ATL,1,2,3,683002,Gunnar Henderson,SS,3,1,H,5,5,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-07-26,824810,Final,BAL,ATL,1,2,3,665750,Leody Taveras,CF,7,1,H,5,4,0,0,0,0,0,0,1,0,0,1,,,,,,3
2026-07-26,824810,Final,BAL,ATL,1,2,3,669358,Shane Baz,P,,0,P,,,6,,,0,2,,2,0,,2,4.33,1,0,0,1,5.33
2026-07-26,824810,Final,BAL,ATL,1,2,3,621493,Taylor Ward,DH,4,1,H,5,5,2,0,0,0,0,0,0,0,0,1,,,,,,6
2026-07-26,824810,Final,BAL,ATL,1,2,3,544150,Albert Suárez,P,,0,P,,,0,,,0,0,,2,0,,2,2.0,0,0,0,0,4.0
2026-07-26,824810,Final,BAL,ATL,1,2,3,687637,Dylan Beavers,LF,1,1,H,5,4,0,0,0,0,0,0,1,0,0,1,,,,,,3
2026-07-26,824810,Final,BAL,ATL,1,2,3,641933,Tyler O'Neill,RF,6,0,H,3,3,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-07-26,824810,Final,BAL,ATL,1,2,3,677020,Josh Walker,P,,0,P,,,1,,,0,0,,0,0,,0,1.67,0,0,0,0,1.67
2026-07-26,824810,Final,BAL,ATL,1,2,3,689296,Anthony Nunez,P,,0,P,,,0,,,0,0,,2,0,,2,1.0,0,0,0,0,3.0
2026-07-26,824810,Final,BAL,ATL,1,2,3,624413,Pete Alonso,1B,2,1,H,5,4,2,0,0,1,1,1,1,0,0,1,,,,,,20
2026-07-26,824810,Final,BAL,ATL,1,2,3,669087,Sam Huff,C,9,0,H,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-07-26,824810,Final,BAL,ATL,1,2,3,702616,Jackson Holliday,2B,8,1,H,5,3,0,0,0,0,0,1,2,0,0,0,,,,,,8
2026-07-26,824810,Final,BAL,ATL,1,2,3,552640,Andrew Kittredge,P,,0,P,,,1,,,0,1,,2,0,,0,1.0,0,0,0,0,1.0
2026-07-26,824810,Final,BAL,ATL,1,2,3,687952,Christian Encarnacion-Strand,3B,5,1,H,4,3,1,0,0,0,0,0,1,0,0,0,,,,,,6
2026-07-26,824810,Final,BAL,ATL,1,2,3,681297,Colton Cowser,CF,6,1,H,2,2,1,0,0,0,0,0,0,0,0,1,,,,,,3
2026-07-26,824810,Final,BAL,ATL,1,2,3,691723,Coby Mayo,3B,5,0,H,1,1,0,0,0,0,1,0,0,0,0,1,,,,,,2
2026-07-26,824810,Final,ATL,BAL,0,3,2,689266,Dylan Dodd,P,,0,P,,,0,,,0,0,,0,0,,0,1.33,0,0,0,0,1.33
2026-07-26,824810,Final,ATL,BAL,0,3,2,669276,Dylan Lee,P,,0,P,,,1,,,1,1,,0,0,,1,1.0,1,0,0,0,1.0
2026-07-26,824810,Final,ATL,BAL,0,3,2,671739,Michael Harris II,CF,4,1,H,5,5,1,0,0,0,1,0,0,0,0,0,,,,,,5
2026-07-26,824810,Final,ATL,BAL,0,3,2,643289,Mauricio Dubón,LF,5,1,H,5,4,0,0,0,0,0,0,1,0,0,0,,,,,,3
2026-07-26,824810,Final,ATL,BAL,0,3,2,676551,Brewer Hicklen,RF,8,0,H,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,3
2026-07-26,824810,Final,ATL,BAL,0,3,2,686948,Drake Baldwin,C,1,1,H,6,3,2,0,0,0,0,0,3,0,0,1,,,,,,15
2026-07-26,824810,Final,ATL,BAL,0,3,2,805347,Jim Jarvis,SS,9,1,H,5,2,0,0,0,0,0,0,1,0,0,0,,,,,,3
2026-07-26,824810,Final,ATL,BAL,0,3,2,621566,Matt Olson,1B,3,1,H,6,5,1,1,0,0,1,0,1,0,0,2,,,,,,11
2026-07-26,824810,Final,ATL,BAL,0,3,2,642086,Dominic Smith,DH,6,1,H,5,5,3,0,0,0,0,2,0,0,0,0,,,,,,13
2026-07-26,824810,Final,ATL,BAL,0,3,2,641755,Tyler Kinley,P,,0,P,,,0,,,0,0,,2,0,,1,1.33,0,1,0,0,4.33
2026-07-26,824810,Final,ATL,BAL,0,3,2,625643,Reynaldo López,P,,0,P,,,5,,,0,0,,1,0,,6,5.67,0,0,0,1,11.67
2026-07-26,824810,Final,ATL,BAL,0,3,2,642201,Eli White,RF,8,0,H,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-07-26,824810,Final,ATL,BAL,0,3,2,645277,Ozzie Albies,2B,2,1,H,6,6,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-07-26,824810,Final,ATL,BAL,0,3,2,628452,Raisel Iglesias,P,,0,P,,,0,,,0,1,,1,0,,1,1.0,0,0,0,0,2.0
2026-07-26,824810,Final,ATL,BAL,0,3,2,663586,Austin Riley,3B,7,1,H,5,4,1,1,0,0,0,1,1,0,0,1,,,,,,11
2026-07-26,824810,Final,ATL,BAL,0,3,2,664849,Danny Young,P,,0,P,,,0,,,0,0,,2,0,,0,0.67,0,0,0,0,0.67
2026-07-26,824810,Final,ATL,BAL,0,3,2,573262,Mike Yastrzemski,RF,8,1,H,3,2,0,0,0,0,0,0,1,0,0,1,,,,,,3
2026-07-26,824246,Final,DET,KC,1,4,5,664285,Framber Valdez,P,,0,P,,,4,,,1,3,,3,1,,4,5.0,2,0,0,1,7.0
2026-07-26,824246,Final,DET,KC,1,4,5,656716,Zach McKinstry,RF,6,0,H,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,3
2026-07-26,824246,Final,DET,KC,1,4,5,701678,Hao-Yu Lee,2B,9,1,H,4,3,1,1,0,0,1,0,1,0,0,0,,,,,,11
2026-07-26,824246,Final,DET,KC,1,4,5,680744,Ty Madden,P,,0,P,,,0,,,0,0,,1,0,,1,1.67,0,0,0,0,2.67
2026-07-26,824246,Final,DET,KC,1,4,5,682985,Riley Greene,LF,4,1,H,5,5,1,1,0,0,1,2,0,0,0,1,,,,,,12
2026-07-26,824246,Final,DET,KC,1,4,5,805808,Kevin McGonigle,SS,2,1,H,5,4,2,0,0,0,1,0,1,0,0,0,,,,,,11
2026-07-26,824246,Final,DET,KC,1,4,5,681481,Kerry Carpenter,RF,6,1,H,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,0
2026-07-26,824246,Final,DET,KC,1,4,5,679529,Spencer Torkelson,1B,7,1,H,4,2,1,0,0,0,0,0,2,0,0,0,,,,,,9
2026-07-26,824246,Final,DET,KC,1,4,5,805427,Drew Sommers,P,,0,P,,,2,,,1,2,,0,0,,2,1.33,2,0,0,0,1.33
2026-07-26,824246,Final,DET,KC,1,4,5,701162,Ben Malgeri,RF,6,0,H,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-07-26,824246,Final,DET,KC,1,4,5,650402,Gleyber Torres,DH,3,1,H,5,5,0,0,0,0,0,0,0,0,0,2,,,,,,0
2026-07-26,824246,Final,DET,KC,1,4,5,681546,James Outman,CF,8,1,H,4,4,1,0,0,0,0,0,0,0,0,1,,,,,,3
2026-07-26,824246,Final,DET,KC,1,4,5,669724,Brenan Hanifee,P,,0,P,,,0,,,0,0,,1,0,,1,1.0,0,0,0,0,2.0
2026-07-26,824246,Final,DET,KC,1,4,5,693307,Dillon Dingler,C,5,1,H,4,3,2,0,0,0,0,2,1,0,0,0,,,,,,13
2026-07-26,824246,Final,DET,KC,1,4,5,690993,Colt Keith,3B,1,1,H,5,4,1,0,0,0,1,0,1,0,0,0,,,,,,8
2026-07-26,824246,Final,KC,DET,0,5,4,695600,Carter Jensen,C,7,0,H,2,1,0,0,0,0,0,0,1,0,0,1,,,,,,3
2026-07-26,824246,Final,KC,DET,0,5,4,686475,Tyler Tolbert,SS,7,1,H,2,1,0,0,0,0,1,0,1,0,0,0,,,,,,5
2026-07-26,824246,Final,KC,DET,0,5,4,686555,Isaac Collins,LF,6,1,H,4,3,1,0,0,0,1,0,1,0,0,0,,,,,,8
2026-07-26,824246,Final,KC,DET,0,5,4,521692,Salvador Perez,1B,3,1,H,5,3,0,0,0,0,0,0,1,1,0,1,,,,,,6
2026-07-26,824246,Final,KC,DET,0,5,4,679883,Luinder Avila,P,,0,P,,,4,,,0,3,,4,0,,2,4.33,3,0,0,1,3.33
2026-07-26,824246,Final,KC,DET,0,5,4,679845,Nick Loftin,3B,2,1,H,5,5,1,0,0,0,1,0,0,0,0,2,,,,,,5
2026-07-26,824246,Final,KC,DET,0,5,4,668674,Lucas Erceg,P,,0,P,,,1,,,0,0,,0,0,,0,1.0,0,0,0,0,1.0
2026-07-26,824246,Final,KC,DET,0,5,4,623205,Andrew Velazquez,SS,9,1,H,4,4,0,0,0,0,0,0,0,0,0,1,,,,,,0
2026-07-26,824246,Final,KC,DET,0,5,4,686681,Michael Massey,2B,8,0,H,2,2,1,0,0,1,1,2,0,0,0,0,,,,,,16
2026-07-26,824246,Final,KC,DET,0,5,4,516782,Starling Marte,DH,5,1,H,4,4,1,0,0,0,0,0,0,0,0,1,,,,,,3
2026-07-26,824246,Final,KC,DET,0,5,4,621381,Matt Strahm,P,,0,P,,,2,,,0,1,,0,0,,1,0.67,1,0,0,0,0.67
